mcline6.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 130.08 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 83.87 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 65.54 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 66.08 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 59.64 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 50.31 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 57.49 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 54.46 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 67.43 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 136.36 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 92.40 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 74.05 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 59.49 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 54.41 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 56.12 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 53.49 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 56.21 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 60.28 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 139.94 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 97.45 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 68.73 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 56.51 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 53.05 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 45.34 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 43.57 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 65.78 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 54.10 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 137.37 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 92.77 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 65.33 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 54.93 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 45.61 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 45.97 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 53.49 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 60.72 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 55.52 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 128.64 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 97.53 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 68.44 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 45.20 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 41.27 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 52.26 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 49.54 
