mcline5.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 126.37 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 108.21 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 84.83 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 72.33 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 73.23 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 66.95 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 59.86 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 55.39 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 61.36 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 131.99 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 95.90 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 72.78 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 70.69 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 68.81 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 59.74 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 61.63 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 49.73 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 52.33 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 117.17 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 83.35 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 70.88 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 66.20 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 63.46 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 53.82 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 51.85 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 52.55 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 66.34 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 104.35 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 77.53 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 70.23 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 66.14 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 50.69 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 46.62 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 46.05 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 62.13 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 51.49 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 101.46 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 78.86 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 58.52 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 48.78 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 45.18 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 44.36 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 44.84 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 46.06 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 45.76 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 93.53 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 54.66 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 42.55 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 39.82 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 36.00 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 35.75 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 29.88 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 44.82 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 40.65 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 79.87 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 67.14 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 36.66 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 31.15 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 30.46 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 23.91 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 38.82 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 32.62 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 16.61 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 72.18 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 41.08 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 30.87 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 24.55 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 22.97 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 32.30 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 0.24 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 28.75 
4  7.00  0.00 8.00  0.00 17.00  0.00 18.00  0.00 24.02 
4  8.00  0.00 9.00  0.00 10.00  0.00 11.00  0.00 82.40 
4  8.00  0.00 9.00  0.00 11.00  0.00 12.00  0.00 37.51 
4  8.00  0.00 9.00  0.00 12.00  0.00 13.00  0.00 24.56 
4  8.00  0.00 9.00  0.00 13.00  0.00 14.00  0.00 19.75 
4  8.00  0.00 9.00  0.00 14.00  0.00 15.00  0.00 18.44 
4  8.00  0.00 9.00  0.00 15.00  0.00 16.00  0.00 18.96 
4  8.00  0.00 9.00  0.00 16.00  0.00 17.00  0.00 20.87 
4  8.00  0.00 9.00  0.00 17.00  0.00 18.00  0.00 19.12 
4  8.00  0.00 9.00  0.00 18.00  0.00 19.00  0.00 24.75 
