mcline6.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 118.85 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 91.39 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 76.47 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 73.07 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 64.94 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 64.94 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 62.28 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 47.49 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 57.94 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 115.18 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 92.84 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 77.36 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 63.29 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 60.69 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 60.76 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 54.07 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 50.58 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 58.82 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 130.80 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 105.91 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 82.55 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 67.62 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 63.52 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 48.25 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 50.28 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 59.52 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 72.40 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 134.11 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 103.68 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 82.31 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 68.90 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 49.51 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 47.96 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 55.10 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 65.02 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 67.13 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 123.91 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 105.27 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 83.28 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 53.01 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 49.03 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 55.16 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 64.19 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 51.78 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 63.94 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 144.32 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 115.97 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 67.25 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 54.07 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 46.82 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 54.42 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 49.62 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 72.44 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 85.44 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 147.93 
