mcline3.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 108.79 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 81.52 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 40.61 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 21.74 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 15.04 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 12.09 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 23.42 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 26.22 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 31.24 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 146.44 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 88.82 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 44.49 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 22.23 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 16.55 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 25.82 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 35.04 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 25.94 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 41.10 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 136.70 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 81.72 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 35.23 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 21.40 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 24.85 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 34.51 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 33.14 
