mcline5.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 127.96 
4  14.00  0.00 15.00  0.00 21.00  0.00 22.00  0.00 8.38 
4  14.00  0.00 15.00  0.00 22.00  0.00 23.00  0.00 14.09 
4  15.00  0.00 16.00  0.00 17.00  0.00 18.00  0.00 131.82 
4  15.00  0.00 16.00  0.00 18.00  0.00 19.00  0.00 69.71 
4  15.00  0.00 16.00  0.00 19.00  0.00 20.00  0.00 41.95 
4  15.00  0.00 16.00  0.00 20.00  0.00 21.00  0.00 23.47 
4  15.00  0.00 16.00  0.00 21.00  0.00 22.00  0.00 15.09 
4  15.00  0.00 16.00  0.00 22.00  0.00 23.00  0.00 12.54 
4  16.00  0.00 17.00  0.00 18.00  0.00 19.00  0.00 122.78 
4  16.00  0.00 17.00  0.00 19.00  0.00 20.00  0.00 84.58 
4  16.00  0.00 17.00  0.00 20.00  0.00 21.00  0.00 41.28 
4  16.00  0.00 17.00  0.00 21.00  0.00 22.00  0.00 22.29 
4  16.00  0.00 17.00  0.00 22.00  0.00 23.00  0.00 17.31 
4  17.00  0.00 18.00  0.00 19.00  0.00 20.00  0.00 157.01 
4  17.00  0.00 18.00  0.00 20.00  0.00 21.00  0.00 87.47 
4  17.00  0.00 18.00  0.00 21.00  0.00 22.00  0.00 40.88 
4  17.00  0.00 18.00  0.00 22.00  0.00 23.00  0.00 19.69 
4  18.00  0.00 19.00  0.00 20.00  0.00 21.00  0.00 147.80 
4  18.00  0.00 19.00  0.00 21.00  0.00 22.00  0.00 82.74 
4  18.00  0.00 19.00  0.00 22.00  0.00 23.00  0.00 34.71 
4  19.00  0.00 20.00  0.00 21.00  0.00 22.00  0.00 153.32 
4  19.00  0.00 20.00  0.00 22.00  0.00 23.00  0.00 78.99 
4  20.00  0.00 21.00  0.00 22.00  0.00 23.00  0.00 128.84 
0
0
0
0
