mcline2.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 142.90 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 124.94 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 111.43 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 92.47 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 93.08 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 97.82 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 88.09 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 98.24 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 96.42 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 155.09 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 134.66 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 105.78 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 102.52 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 101.06 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 92.88 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 107.78 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 95.95 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 112.19 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 162.09 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 121.16 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 107.43 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 99.16 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 87.95 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 96.95 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 85.83 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 105.54 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 86.31 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 146.27 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 124.51 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 105.03 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 93.18 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 100.82 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 89.06 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 102.84 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 90.39 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 106.72 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 158.11 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 122.88 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 101.20 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 109.46 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 96.72 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 106.35 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 91.80 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 89.24 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 91.57 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 129.11 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 102.30 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 105.64 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 89.96 
