mcline1.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
801
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 135.18 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 71.05 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 54.64 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 47.23 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 40.64 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 43.99 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 35.29 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 58.60 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 75.86 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 133.86 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 73.49 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 54.03 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 40.34 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 49.17 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 62.82 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 61.70 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 68.61 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 9.23 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 126.23 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 71.45 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 46.55 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 53.11 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 47.02 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 53.21 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 62.12 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 68.56 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 83.09 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 140.97 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 61.58 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 54.72 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 44.98 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 57.87 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 53.12 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 70.39 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 65.05 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 75.60 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 177.31 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 91.14 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 54.63 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 50.99 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 51.01 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 57.97 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 61.62 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 67.69 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 50.02 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 255.96 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 84.23 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 58.57 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 49.73 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 45.33 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 55.62 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 55.44 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 52.15 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 57.01 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 156.10 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 70.09 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 47.26 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 42.03 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 41.06 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 47.95 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 48.31 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 36.82 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 34.20 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 144.84 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 67.03 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 46.65 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 49.85 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 41.88 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 58.17 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 48.11 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 39.59 
4  7.00  0.00 8.00  0.00 17.00  0.00 18.00  0.00 66.30 
4  8.00  0.00 9.00  0.00 10.00  0.00 11.00  0.00 109.51 
4  8.00  0.00 9.00  0.00 11.00  0.00 12.00  0.00 56.05 
4  8.00  0.00 9.00  0.00 12.00  0.00 13.00  0.00 44.35 
4  8.00  0.00 9.00  0.00 13.00  0.00 14.00  0.00 50.62 
4  8.00  0.00 9.00  0.00 14.00  0.00 15.00  0.00 47.43 
4  8.00  0.00 9.00  0.00 15.00  0.00 16.00  0.00 49.37 
4  8.00  0.00 9.00  0.00 16.00  0.00 17.00  0.00 48.66 
4  8.00  0.00 9.00  0.00 17.00  0.00 18.00  0.00 45.16 
4  8.00  0.00 9.00  0.00 18.00  0.00 19.00  0.00 25.16 
4  9.00  0.00 10.00  0.00 11.00  0.00 12.00  0.00 102.08 
4  9.00  0.00 10.00  0.00 12.00  0.00 13.00  0.00 56.68 
4  9.00  0.00 10.00  0.00 13.00  0.00 14.00  0.00 53.10 
4  9.00  0.00 10.00  0.00 14.00  0.00 15.00  0.00 51.25 
4  9.00  0.00 10.00  0.00 15.00  0.00 16.00  0.00 52.50 
4  9.00  0.00 10.00  0.00 16.00  0.00 17.00  0.00 49.58 
4  9.00  0.00 10.00  0.00 17.00  0.00 18.00  0.00 60.21 
4  9.00  0.00 10.00  0.00 18.00  0.00 19.00  0.00 53.57 
4  9.00  0.00 10.00  0.00 19.00  0.00 20.00  0.00 51.50 
4  10.00  0.00 11.00  0.00 12.00  0.00 13.00  0.00 80.96 
4  10.00  0.00 11.00  0.00 13.00  0.00 14.00  0.00 55.51 
4  10.00  0.00 11.00  0.00 14.00  0.00 15.00  0.00 49.06 
4  10.00  0.00 11.00  0.00 15.00  0.00 16.00  0.00 51.42 
4  10.00  0.00 11.00  0.00 16.00  0.00 17.00  0.00 55.67 
4  10.00  0.00 11.00  0.00 17.00  0.00 18.00  0.00 57.38 
4  10.00  0.00 11.00  0.00 18.00  0.00 19.00  0.00 56.67 
4  10.00  0.00 11.00  0.00 19.00  0.00 20.00  0.00 51.85 
4  10.00  0.00 11.00  0.00 20.00  0.00 21.00  0.00 71.66 
4  11.00  0.00 12.00  0.00 13.00  0.00 14.00  0.00 80.41 
4  11.00  0.00 12.00  0.00 14.00  0.00 15.00  0.00 53.49 
4  11.00  0.00 12.00  0.00 15.00  0.00 16.00  0.00 48.24 
4  11.00  0.00 12.00  0.00 16.00  0.00 17.00  0.00 50.08 
4  11.00  0.00 12.00  0.00 17.00  0.00 18.00  0.00 56.97 
4  11.00  0.00 12.00  0.00 18.00  0.00 19.00  0.00 61.43 
4  11.00  0.00 12.00  0.00 19.00  0.00 20.00  0.00 59.32 
4  11.00  0.00 12.00  0.00 20.00  0.00 21.00  0.00 63.94 
4  11.00  0.00 12.00  0.00 21.00  0.00 22.00  0.00 55.81 
4  12.00  0.00 13.00  0.00 14.00  0.00 15.00  0.00 78.16 
4  12.00  0.00 13.00  0.00 15.00  0.00 16.00  0.00 51.25 
4  12.00  0.00 13.00  0.00 16.00  0.00 17.00  0.00 48.85 
4  12.00  0.00 13.00  0.00 17.00  0.00 18.00  0.00 50.38 
4  12.00  0.00 13.00  0.00 18.00  0.00 19.00  0.00 54.54 
4  12.00  0.00 13.00  0.00 19.00  0.00 20.00  0.00 55.92 
4  12.00  0.00 13.00  0.00 20.00  0.00 21.00  0.00 46.31 
4  12.00  0.00 13.00  0.00 21.00  0.00 22.00  0.00 48.30 
4  12.00  0.00 13.00  0.00 22.00  0.00 23.00  0.00 52.97 
4  13.00  0.00 14.00  0.00 15.00  0.00 16.00  0.00 93.79 
4  13.00  0.00 14.00  0.00 16.00  0.00 17.00  0.00 53.66 
4  13.00  0.00 14.00  0.00 17.00  0.00 18.00  0.00 49.40 
4  13.00  0.00 14.00  0.00 18.00  0.00 19.00  0.00 56.96 
4  13.00  0.00 14.00  0.00 19.00  0.00 20.00  0.00 54.15 
4  13.00  0.00 14.00  0.00 20.00  0.00 21.00  0.00 49.30 
4  13.00  0.00 14.00  0.00 21.00  0.00 22.00  0.00 56.11 
4  13.00  0.00 14.00  0.00 22.00  0.00 23.00  0.00 67.73 
4  14.00  0.00 15.00  0.00 16.00  0.00 17.00  0.00 84.87 
4  14.00  0.00 15.00  0.00 17.00  0.00 18.00  0.00 50.49 
4  14.00  0.00 15.00  0.00 18.00  0.00 19.00  0.00 48.41 
4  14.00  0.00 15.00  0.00 19.00  0.00 20.00  0.00 47.09 
4  14.00  0.00 15.00  0.00 20.00  0.00 21.00  0.00 56.46 
4  14.00  0.00 15.00  0.00 21.00  0.00 22.00  0.00 45.72 
4  14.00  0.00 15.00  0.00 22.00  0.00 23.00  0.00 72.29 
4  15.00  0.00 16.00  0.00 17.00  0.00 18.00  0.00 72.56 
4  15.00  0.00 16.00  0.00 18.00  0.00 19.00  0.00 51.05 
4  15.00  0.00 16.00  0.00 19.00  0.00 20.00  0.00 46.70 
4  15.00  0.00 16.00  0.00 20.00  0.00 21.00  0.00 43.30 
4  15.00  0.00 16.00  0.00 21.00  0.00 22.00  0.00 43.38 
4  15.00  0.00 16.00  0.00 22.00  0.00 23.00  0.00 57.29 
4  16.00  0.00 17.00  0.00 18.00  0.00 19.00  0.00 83.46 
4  16.00  0.00 17.00  0.00 19.00  0.00 20.00  0.00 55.16 
4  16.00  0.00 17.00  0.00 20.00  0.00 21.00  0.00 50.44 
4  16.00  0.00 17.00  0.00 21.00  0.00 22.00  0.00 44.38 
4  16.00  0.00 17.00  0.00 22.00  0.00 23.00  0.00 42.22 
4  17.00  0.00 18.00  0.00 19.00  0.00 20.00  0.00 79.48 
4  17.00  0.00 18.00  0.00 20.00  0.00 21.00  0.00 54.92 
4  17.00  0.00 18.00  0.00 21.00  0.00 22.00  0.00 43.47 
4  17.00  0.00 18.00  0.00 22.00  0.00 23.00  0.00 44.50 
4  18.00  0.00 19.00  0.00 20.00  0.00 21.00  0.00 81.06 
4  18.00  0.00 19.00  0.00 21.00  0.00 22.00  0.00 46.44 
4  18.00  0.00 19.00  0.00 22.00  0.00 23.00  0.00 43.42 
4  19.00  0.00 20.00  0.00 21.00  0.00 22.00  0.00 63.02 
