mcline1.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
801
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 119.29 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 73.56 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 61.63 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 50.95 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 46.28 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 55.63 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 51.62 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 72.77 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 58.38 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 116.09 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 77.59 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 58.36 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 44.09 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 52.15 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 57.74 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 58.70 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 65.83 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 48.09 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 113.97 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 72.92 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 47.38 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 51.49 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 49.48 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 54.44 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 63.25 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 63.12 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 40.83 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 110.15 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 59.30 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 53.16 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 46.41 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 47.36 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 52.21 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 61.96 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 55.24 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 52.14 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 109.03 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 76.80 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 53.94 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 50.17 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 49.96 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 51.98 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 58.67 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 51.68 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 53.44 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 140.93 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 79.40 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 61.25 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 51.30 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 50.81 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 49.67 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 44.34 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 51.48 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 78.79 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 112.82 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 74.20 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 49.03 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 43.03 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 45.19 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 45.78 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 49.26 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 58.23 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 73.57 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 127.52 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 72.01 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 47.79 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 46.00 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 48.51 
