mcline5.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 120.98 
4  8.00  0.00 9.00  0.00 18.00  0.00 19.00  0.00 29.37 
4  9.00  0.00 10.00  0.00 11.00  0.00 12.00  0.00 87.67 
4  9.00  0.00 10.00  0.00 12.00  0.00 13.00  0.00 37.98 
4  9.00  0.00 10.00  0.00 13.00  0.00 14.00  0.00 21.70 
4  9.00  0.00 10.00  0.00 14.00  0.00 15.00  0.00 15.97 
4  9.00  0.00 10.00  0.00 15.00  0.00 16.00  0.00 17.36 
4  9.00  0.00 10.00  0.00 16.00  0.00 17.00  0.00 19.09 
4  9.00  0.00 10.00  0.00 17.00  0.00 18.00  0.00 25.11 
4  9.00  0.00 10.00  0.00 18.00  0.00 19.00  0.00 18.57 
4  9.00  0.00 10.00  0.00 19.00  0.00 20.00  0.00 7.36 
4  10.00  0.00 11.00  0.00 12.00  0.00 13.00  0.00 87.73 
4  10.00  0.00 11.00  0.00 13.00  0.00 14.00  0.00 30.50 
4  10.00  0.00 11.00  0.00 14.00  0.00 15.00  0.00 18.16 
4  10.00  0.00 11.00  0.00 15.00  0.00 16.00  0.00 14.26 
4  10.00  0.00 11.00  0.00 16.00  0.00 17.00  0.00 13.88 
4  10.00  0.00 11.00  0.00 17.00  0.00 18.00  0.00 14.84 
4  10.00  0.00 11.00  0.00 18.00  0.00 19.00  0.00 19.84 
4  10.00  0.00 11.00  0.00 19.00  0.00 20.00  0.00 6.40 
4  10.00  0.00 11.00  0.00 20.00  0.00 21.00  0.00 8.78 
4  11.00  0.00 12.00  0.00 13.00  0.00 14.00  0.00 76.07 
4  11.00  0.00 12.00  0.00 14.00  0.00 15.00  0.00 27.69 
4  11.00  0.00 12.00  0.00 15.00  0.00 16.00  0.00 16.25 
4  11.00  0.00 12.00  0.00 16.00  0.00 17.00  0.00 16.05 
4  11.00  0.00 12.00  0.00 17.00  0.00 18.00  0.00 13.53 
4  11.00  0.00 12.00  0.00 18.00  0.00 19.00  0.00 14.57 
4  11.00  0.00 12.00  0.00 19.00  0.00 20.00  0.00 18.08 
4  11.00  0.00 12.00  0.00 20.00  0.00 21.00  0.00 22.90 
4  11.00  0.00 12.00  0.00 21.00  0.00 22.00  0.00 32.16 
4  12.00  0.00 13.00  0.00 14.00  0.00 15.00  0.00 76.96 
4  12.00  0.00 13.00  0.00 15.00  0.00 16.00  0.00 31.61 
4  12.00  0.00 13.00  0.00 16.00  0.00 17.00  0.00 17.85 
4  12.00  0.00 13.00  0.00 17.00  0.00 18.00  0.00 14.16 
4  12.00  0.00 13.00  0.00 18.00  0.00 19.00  0.00 10.67 
4  12.00  0.00 13.00  0.00 19.00  0.00 20.00  0.00 18.43 
4  12.00  0.00 13.00  0.00 20.00  0.00 21.00  0.00 12.34 
4  12.00  0.00 13.00  0.00 21.00  0.00 22.00  0.00 15.00 
4  12.00  0.00 13.00  0.00 22.00  0.00 23.00  0.00 15.12 
4  13.00  0.00 14.00  0.00 15.00  0.00 16.00  0.00 98.23 
4  13.00  0.00 14.00  0.00 16.00  0.00 17.00  0.00 45.03 
4  13.00  0.00 14.00  0.00 17.00  0.00 18.00  0.00 24.80 
4  13.00  0.00 14.00  0.00 18.00  0.00 19.00  0.00 13.63 
4  13.00  0.00 14.00  0.00 19.00  0.00 20.00  0.00 13.84 
4  13.00  0.00 14.00  0.00 20.00  0.00 21.00  0.00 11.23 
4  13.00  0.00 14.00  0.00 21.00  0.00 22.00  0.00 9.37 
4  13.00  0.00 14.00  0.00 22.00  0.00 23.00  0.00 18.59 
4  14.00  0.00 15.00  0.00 16.00  0.00 17.00  0.00 108.81 
4  14.00  0.00 15.00  0.00 17.00  0.00 18.00  0.00 56.42 
4  14.00  0.00 15.00  0.00 18.00  0.00 19.00  0.00 28.55 
4  14.00  0.00 15.00  0.00 19.00  0.00 20.00  0.00 18.41 
4  14.00  0.00 15.00  0.00 20.00  0.00 21.00  0.00 13.30 
4  14.00  0.00 15.00  0.00 21.00  0.00 22.00  0.00 7.63 
4  14.00  0.00 15.00  0.00 22.00  0.00 23.00  0.00 12.47 
4  15.00  0.00 16.00  0.00 17.00  0.00 18.00  0.00 120.88 
4  15.00  0.00 16.00  0.00 18.00  0.00 19.00  0.00 62.60 
4  15.00  0.00 16.00  0.00 19.00  0.00 20.00  0.00 37.22 
4  15.00  0.00 16.00  0.00 20.00  0.00 21.00  0.00 19.14 
4  15.00  0.00 16.00  0.00 21.00  0.00 22.00  0.00 14.74 
4  15.00  0.00 16.00  0.00 22.00  0.00 23.00  0.00 12.64 
4  16.00  0.00 17.00  0.00 18.00  0.00 19.00  0.00 110.81 
4  16.00  0.00 17.00  0.00 19.00  0.00 20.00  0.00 75.73 
4  16.00  0.00 17.00  0.00 20.00  0.00 21.00  0.00 39.00 
4  16.00  0.00 17.00  0.00 21.00  0.00 22.00  0.00 20.86 
4  16.00  0.00 17.00  0.00 22.00  0.00 23.00  0.00 14.92 
4  17.00  0.00 18.00  0.00 19.00  0.00 20.00  0.00 140.31 
4  17.00  0.00 18.00  0.00 20.00  0.00 21.00  0.00 79.85 
4  17.00  0.00 18.00  0.00 21.00  0.00 22.00  0.00 38.98 
4  17.00  0.00 18.00  0.00 22.00  0.00 23.00  0.00 18.04 
4  18.00  0.00 19.00  0.00 20.00  0.00 21.00  0.00 132.63 
4  18.00  0.00 19.00  0.00 21.00  0.00 22.00  0.00 73.69 
4  18.00  0.00 19.00  0.00 22.00  0.00 23.00  0.00 32.56 
4  19.00  0.00 20.00  0.00 21.00  0.00 22.00  0.00 137.50 
4  19.00  0.00 20.00  0.00 22.00  0.00 23.00  0.00 69.90 
4  20.00  0.00 21.00  0.00 22.00  0.00 23.00  0.00 114.02 
0
0
0
0
