mcline2.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 110.67 
4  9.00  0.00 10.00  0.00 13.00  0.00 14.00  0.00 109.62 
4  9.00  0.00 10.00  0.00 14.00  0.00 15.00  0.00 116.89 
4  9.00  0.00 10.00  0.00 15.00  0.00 16.00  0.00 99.95 
4  9.00  0.00 10.00  0.00 16.00  0.00 17.00  0.00 103.36 
4  9.00  0.00 10.00  0.00 17.00  0.00 18.00  0.00 82.63 
4  9.00  0.00 10.00  0.00 18.00  0.00 19.00  0.00 98.88 
4  9.00  0.00 10.00  0.00 19.00  0.00 20.00  0.00 108.69 
4  10.00  0.00 11.00  0.00 12.00  0.00 13.00  0.00 94.16 
4  10.00  0.00 11.00  0.00 13.00  0.00 14.00  0.00 103.10 
4  10.00  0.00 11.00  0.00 14.00  0.00 15.00  0.00 106.84 
4  10.00  0.00 11.00  0.00 15.00  0.00 16.00  0.00 92.96 
4  10.00  0.00 11.00  0.00 16.00  0.00 17.00  0.00 95.97 
4  10.00  0.00 11.00  0.00 17.00  0.00 18.00  0.00 85.40 
4  10.00  0.00 11.00  0.00 18.00  0.00 19.00  0.00 92.88 
4  10.00  0.00 11.00  0.00 19.00  0.00 20.00  0.00 94.88 
4  10.00  0.00 11.00  0.00 20.00  0.00 21.00  0.00 61.92 
4  11.00  0.00 12.00  0.00 13.00  0.00 14.00  0.00 103.18 
4  11.00  0.00 12.00  0.00 14.00  0.00 15.00  0.00 113.67 
4  11.00  0.00 12.00  0.00 15.00  0.00 16.00  0.00 103.02 
4  11.00  0.00 12.00  0.00 16.00  0.00 17.00  0.00 104.86 
4  11.00  0.00 12.00  0.00 17.00  0.00 18.00  0.00 91.89 
4  11.00  0.00 12.00  0.00 18.00  0.00 19.00  0.00 93.96 
4  11.00  0.00 12.00  0.00 19.00  0.00 20.00  0.00 100.87 
4  11.00  0.00 12.00  0.00 20.00  0.00 21.00  0.00 76.36 
4  11.00  0.00 12.00  0.00 21.00  0.00 22.00  0.00 101.35 
4  12.00  0.00 13.00  0.00 14.00  0.00 15.00  0.00 110.83 
4  12.00  0.00 13.00  0.00 15.00  0.00 16.00  0.00 91.90 
4  12.00  0.00 13.00  0.00 16.00  0.00 17.00  0.00 93.37 
4  12.00  0.00 13.00  0.00 17.00  0.00 18.00  0.00 76.71 
4  12.00  0.00 13.00  0.00 18.00  0.00 19.00  0.00 75.12 
4  12.00  0.00 13.00  0.00 19.00  0.00 20.00  0.00 91.15 
4  12.00  0.00 13.00  0.00 20.00  0.00 21.00  0.00 78.28 
4  12.00  0.00 13.00  0.00 21.00  0.00 22.00  0.00 83.19 
4  12.00  0.00 13.00  0.00 22.00  0.00 23.00  0.00 93.60 
4  13.00  0.00 14.00  0.00 15.00  0.00 16.00  0.00 114.40 
4  13.00  0.00 14.00  0.00 16.00  0.00 17.00  0.00 98.76 
4  13.00  0.00 14.00  0.00 17.00  0.00 18.00  0.00 80.65 
4  13.00  0.00 14.00  0.00 18.00  0.00 19.00  0.00 81.91 
4  13.00  0.00 14.00  0.00 19.00  0.00 20.00  0.00 85.66 
4  13.00  0.00 14.00  0.00 20.00  0.00 21.00  0.00 75.55 
4  13.00  0.00 14.00  0.00 21.00  0.00 22.00  0.00 74.93 
4  13.00  0.00 14.00  0.00 22.00  0.00 23.00  0.00 84.37 
4  14.00  0.00 15.00  0.00 16.00  0.00 17.00  0.00 134.48 
4  14.00  0.00 15.00  0.00 17.00  0.00 18.00  0.00 91.30 
4  14.00  0.00 15.00  0.00 18.00  0.00 19.00  0.00 89.41 
4  14.00  0.00 15.00  0.00 19.00  0.00 20.00  0.00 89.01 
4  14.00  0.00 15.00  0.00 20.00  0.00 21.00  0.00 76.07 
4  14.00  0.00 15.00  0.00 21.00  0.00 22.00  0.00 84.84 
4  14.00  0.00 15.00  0.00 22.00  0.00 23.00  0.00 84.78 
4  15.00  0.00 16.00  0.00 17.00  0.00 18.00  0.00 117.58 
4  15.00  0.00 16.00  0.00 18.00  0.00 19.00  0.00 94.05 
4  15.00  0.00 16.00  0.00 19.00  0.00 20.00  0.00 88.59 
4  15.00  0.00 16.00  0.00 20.00  0.00 21.00  0.00 75.84 
4  15.00  0.00 16.00  0.00 21.00  0.00 22.00  0.00 78.48 
4  15.00  0.00 16.00  0.00 22.00  0.00 23.00  0.00 78.20 
4  16.00  0.00 17.00  0.00 18.00  0.00 19.00  0.00 179.57 
4  16.00  0.00 17.00  0.00 19.00  0.00 20.00  0.00 126.74 
4  16.00  0.00 17.00  0.00 20.00  0.00 21.00  0.00 96.45 
4  16.00  0.00 17.00  0.00 21.00  0.00 22.00  0.00 96.47 
4  16.00  0.00 17.00  0.00 22.00  0.00 23.00  0.00 93.54 
4  17.00  0.00 18.00  0.00 19.00  0.00 20.00  0.00 155.92 
4  17.00  0.00 18.00  0.00 20.00  0.00 21.00  0.00 114.22 
4  17.00  0.00 18.00  0.00 21.00  0.00 22.00  0.00 104.38 
4  17.00  0.00 18.00  0.00 22.00  0.00 23.00  0.00 93.96 
4  18.00  0.00 19.00  0.00 20.00  0.00 21.00  0.00 129.32 
4  18.00  0.00 19.00  0.00 21.00  0.00 22.00  0.00 129.03 
4  18.00  0.00 19.00  0.00 22.00  0.00 23.00  0.00 106.15 
4  19.00  0.00 20.00  0.00 21.00  0.00 22.00  0.00 139.47 
4  19.00  0.00 20.00  0.00 22.00  0.00 23.00  0.00 116.72 
4  20.00  0.00 21.00  0.00 22.00  0.00 23.00  0.00 112.58 
0
0
0
0
