mcline2.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 106.03 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 103.83 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 103.58 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 88.79 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 94.76 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 88.32 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 89.50 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 92.94 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 94.48 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 112.79 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 110.52 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 91.24 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 93.53 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 21.63 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 88.08 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 98.58 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 93.68 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 108.51 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 128.97 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 102.63 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 100.18 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 81.56 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 82.48 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 91.98 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 81.46 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 94.06 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 89.66 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 119.86 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 110.28 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 101.18 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 91.27 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 96.85 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 90.07 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 103.93 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 93.70 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 93.99 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 131.34 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 108.79 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 97.14 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 103.00 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 91.95 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 107.43 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 89.93 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 96.05 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 93.90 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 111.98 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 93.88 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 100.44 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 88.34 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 101.18 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 90.21 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 82.86 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 88.14 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 77.70 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 107.45 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 106.40 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 94.65 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 108.23 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 93.49 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 96.60 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 80.65 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 80.63 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 83.72 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 127.92 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 107.96 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 117.64 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 101.15 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 104.61 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 92.69 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 100.68 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 96.22 
4  7.00  0.00 8.00  0.00 17.00  0.00 18.00  0.00 70.72 
4  8.00  0.00 9.00  0.00 10.00  0.00 11.00  0.00 115.05 
4  8.00  0.00 9.00  0.00 11.00  0.00 12.00  0.00 125.88 
4  8.00  0.00 9.00  0.00 12.00  0.00 13.00  0.00 107.06 
4  8.00  0.00 9.00  0.00 13.00  0.00 14.00  0.00 107.31 
4  8.00  0.00 9.00  0.00 14.00  0.00 15.00  0.00 101.84 
4  8.00  0.00 9.00  0.00 15.00  0.00 16.00  0.00 91.23 
4  8.00  0.00 9.00  0.00 16.00  0.00 17.00  0.00 101.80 
4  8.00  0.00 9.00  0.00 17.00  0.00 18.00  0.00 88.87 
4  8.00  0.00 9.00  0.00 18.00  0.00 19.00  0.00 142.12 
4  9.00  0.00 10.00  0.00 11.00  0.00 12.00  0.00 143.59 
4  9.00  0.00 10.00  0.00 12.00  0.00 13.00  0.00 122.09 
4  9.00  0.00 10.00  0.00 13.00  0.00 14.00  0.00 118.58 
4  9.00  0.00 10.00  0.00 14.00  0.00 15.00  0.00 114.11 
4  9.00  0.00 10.00  0.00 15.00  0.00 16.00  0.00 102.11 
4  9.00  0.00 10.00  0.00 16.00  0.00 17.00  0.00 101.14 
4  9.00  0.00 10.00  0.00 17.00  0.00 18.00  0.00 98.91 
4  9.00  0.00 10.00  0.00 18.00  0.00 19.00  0.00 145.89 
4  9.00  0.00 10.00  0.00 19.00  0.00 20.00  0.00 101.91 
4  10.00  0.00 11.00  0.00 12.00  0.00 13.00  0.00 105.21 
4  10.00  0.00 11.00  0.00 13.00  0.00 14.00  0.00 113.53 
4  10.00  0.00 11.00  0.00 14.00  0.00 15.00  0.00 109.55 
4  10.00  0.00 11.00  0.00 15.00  0.00 16.00  0.00 93.22 
4  10.00  0.00 11.00  0.00 16.00  0.00 17.00  0.00 97.76 
4  10.00  0.00 11.00  0.00 17.00  0.00 18.00  0.00 84.61 
4  10.00  0.00 11.00  0.00 18.00  0.00 19.00  0.00 128.90 
4  10.00  0.00 11.00  0.00 19.00  0.00 20.00  0.00 92.76 
4  10.00  0.00 11.00  0.00 20.00  0.00 21.00  0.00 105.09 
4  11.00  0.00 12.00  0.00 13.00  0.00 14.00  0.00 115.06 
4  11.00  0.00 12.00  0.00 14.00  0.00 15.00  0.00 122.01 
4  11.00  0.00 12.00  0.00 15.00  0.00 16.00  0.00 105.16 
4  11.00  0.00 12.00  0.00 16.00  0.00 17.00  0.00 107.97 
4  11.00  0.00 12.00  0.00 17.00  0.00 18.00  0.00 90.67 
4  11.00  0.00 12.00  0.00 18.00  0.00 19.00  0.00 111.25 
4  11.00  0.00 12.00  0.00 19.00  0.00 20.00  0.00 103.44 
4  11.00  0.00 12.00  0.00 20.00  0.00 21.00  0.00 94.73 
4  11.00  0.00 12.00  0.00 21.00  0.00 22.00  0.00 95.32 
4  12.00  0.00 13.00  0.00 14.00  0.00 15.00  0.00 114.94 
4  12.00  0.00 13.00  0.00 15.00  0.00 16.00  0.00 95.35 
4  12.00  0.00 13.00  0.00 16.00  0.00 17.00  0.00 94.65 
4  12.00  0.00 13.00  0.00 17.00  0.00 18.00  0.00 82.69 
4  12.00  0.00 13.00  0.00 18.00  0.00 19.00  0.00 102.43 
4  12.00  0.00 13.00  0.00 19.00  0.00 20.00  0.00 91.13 
4  12.00  0.00 13.00  0.00 20.00  0.00 21.00  0.00 82.92 
4  12.00  0.00 13.00  0.00 21.00  0.00 22.00  0.00 89.61 
4  12.00  0.00 13.00  0.00 22.00  0.00 23.00  0.00 95.29 
4  13.00  0.00 14.00  0.00 15.00  0.00 16.00  0.00 113.74 
4  13.00  0.00 14.00  0.00 16.00  0.00 17.00  0.00 97.47 
4  13.00  0.00 14.00  0.00 17.00  0.00 18.00  0.00 81.39 
4  13.00  0.00 14.00  0.00 18.00  0.00 19.00  0.00 89.35 
4  13.00  0.00 14.00  0.00 19.00  0.00 20.00  0.00 93.93 
4  13.00  0.00 14.00  0.00 20.00  0.00 21.00  0.00 85.55 
4  13.00  0.00 14.00  0.00 21.00  0.00 22.00  0.00 91.96 
4  13.00  0.00 14.00  0.00 22.00  0.00 23.00  0.00 90.76 
4  14.00  0.00 15.00  0.00 16.00  0.00 17.00  0.00 120.73 
4  14.00  0.00 15.00  0.00 17.00  0.00 18.00  0.00 85.54 
4  14.00  0.00 15.00  0.00 18.00  0.00 19.00  0.00 91.14 
4  14.00  0.00 15.00  0.00 19.00  0.00 20.00  0.00 93.68 
4  14.00  0.00 15.00  0.00 20.00  0.00 21.00  0.00 82.35 
4  14.00  0.00 15.00  0.00 21.00  0.00 22.00  0.00 88.14 
4  14.00  0.00 15.00  0.00 22.00  0.00 23.00  0.00 90.20 
4  15.00  0.00 16.00  0.00 17.00  0.00 18.00  0.00 110.31 
4  15.00  0.00 16.00  0.00 18.00  0.00 19.00  0.00 102.16 
4  15.00  0.00 16.00  0.00 19.00  0.00 20.00  0.00 92.47 
4  15.00  0.00 16.00  0.00 20.00  0.00 21.00  0.00 77.18 
4  15.00  0.00 16.00  0.00 21.00  0.00 22.00  0.00 80.87 
4  15.00  0.00 16.00  0.00 22.00  0.00 23.00  0.00 87.92 
4  16.00  0.00 17.00  0.00 18.00  0.00 19.00  0.00 235.47 
4  16.00  0.00 17.00  0.00 19.00  0.00 20.00  0.00 141.28 
