mcline6.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 115.21 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 87.85 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 74.18 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 71.71 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 70.37 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 61.61 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 68.93 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 51.15 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 61.99 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 113.57 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 90.74 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 75.98 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 65.01 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 55.61 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 57.37 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 49.73 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 48.61 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 66.26 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 129.69 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 104.56 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 80.39 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 63.66 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 61.90 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 49.76 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 52.60 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 59.75 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 69.26 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 135.65 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 99.48 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 75.80 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 65.90 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 47.50 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 46.36 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 51.99 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 60.87 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 58.98 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 124.53 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 98.87 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 81.87 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 48.97 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 47.46 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 50.48 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 55.27 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 48.91 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 78.26 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 141.82 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 112.67 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 61.40 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 52.30 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 53.20 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 55.05 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 55.08 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 77.68 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 89.13 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 148.64 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 73.21 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 54.05 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 45.20 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 54.27 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 47.63 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 57.60 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 90.72 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 64.91 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 110.95 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 71.88 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 50.98 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 49.95 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 42.53 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 51.01 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 66.77 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 57.10 
4  7.00  0.00 8.00  0.00 17.00  0.00 18.00  0.00 67.80 
4  8.00  0.00 9.00  0.00 10.00  0.00 11.00  0.00 131.64 
4  8.00  0.00 9.00  0.00 11.00  0.00 12.00  0.00 77.51 
4  8.00  0.00 9.00  0.00 12.00  0.00 13.00  0.00 62.61 
4  8.00  0.00 9.00  0.00 13.00  0.00 14.00  0.00 54.72 
4  8.00  0.00 9.00  0.00 14.00  0.00 15.00  0.00 54.96 
4  8.00  0.00 9.00  0.00 15.00  0.00 16.00  0.00 78.58 
4  8.00  0.00 9.00  0.00 16.00  0.00 17.00  0.00 72.44 
4  8.00  0.00 9.00  0.00 17.00  0.00 18.00  0.00 74.47 
4  8.00  0.00 9.00  0.00 18.00  0.00 19.00  0.00 57.14 
4  9.00  0.00 10.00  0.00 11.00  0.00 12.00  0.00 172.20 
4  9.00  0.00 10.00  0.00 12.00  0.00 13.00  0.00 85.67 
4  9.00  0.00 10.00  0.00 13.00  0.00 14.00  0.00 46.86 
4  9.00  0.00 10.00  0.00 14.00  0.00 15.00  0.00 46.37 
4  9.00  0.00 10.00  0.00 15.00  0.00 16.00  0.00 58.65 
4  9.00  0.00 10.00  0.00 16.00  0.00 17.00  0.00 52.97 
4  9.00  0.00 10.00  0.00 17.00  0.00 18.00  0.00 45.59 
4  9.00  0.00 10.00  0.00 18.00  0.00 19.00  0.00 43.41 
4  9.00  0.00 10.00  0.00 19.00  0.00 20.00  0.00 31.27 
4  10.00  0.00 11.00  0.00 12.00  0.00 13.00  0.00 162.87 
4  10.00  0.00 11.00  0.00 13.00  0.00 14.00  0.00 67.80 
4  10.00  0.00 11.00  0.00 14.00  0.00 15.00  0.00 56.17 
4  10.00  0.00 11.00  0.00 15.00  0.00 16.00  0.00 64.92 
4  10.00  0.00 11.00  0.00 16.00  0.00 17.00  0.00 58.62 
4  10.00  0.00 11.00  0.00 17.00  0.00 18.00  0.00 60.65 
4  10.00  0.00 11.00  0.00 18.00  0.00 19.00  0.00 38.94 
4  10.00  0.00 11.00  0.00 19.00  0.00 20.00  0.00 25.48 
4  10.00  0.00 11.00  0.00 20.00  0.00 21.00  0.00 2.09 
4  11.00  0.00 12.00  0.00 13.00  0.00 14.00  0.00 104.99 
4  11.00  0.00 12.00  0.00 14.00  0.00 15.00  0.00 61.79 
4  11.00  0.00 12.00  0.00 15.00  0.00 16.00  0.00 62.33 
4  11.00  0.00 12.00  0.00 16.00  0.00 17.00  0.00 57.49 
4  11.00  0.00 12.00  0.00 17.00  0.00 18.00  0.00 58.88 
4  11.00  0.00 12.00  0.00 18.00  0.00 19.00  0.00 47.87 
4  11.00  0.00 12.00  0.00 19.00  0.00 20.00  0.00 49.18 
4  11.00  0.00 12.00  0.00 20.00  0.00 21.00  0.00 7.72 
4  11.00  0.00 12.00  0.00 21.00  0.00 22.00  0.00 3.36 
4  12.00  0.00 13.00  0.00 14.00  0.00 15.00  0.00 103.76 
4  12.00  0.00 13.00  0.00 15.00  0.00 16.00  0.00 71.76 
