El-array,xA(m),xB(m),xM(m),xN(m),Rho (Ohm.m),Dev.,M (mV/V),SP (mV) ,VMN (mV),IAB (mA),M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),TM1 (ms),TM2 (ms),Latitude,Longitude
Dipole Dipole,2,3,7,8,19.78,0.28,0,38.42,8.176,155.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,2,3,8,9,24.44,5.31,0,-12.31,5.769,155.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,2,3,9,10,34.79,1.53,0,39.9,5.135,155.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,2,3,10,11,34.17,2.99,0,-12.18,3.363,155.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,2,3,11,12,39.25,2.68,0,74.22,2.7,155.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,2,3,12,13,36.57,11.4,0,-87.97,1.831,155.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,5,6,146.52,0,0,15.07,141.278,18.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,6,7,61.69,0.09,0,-8.48,113.874,139.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,7,8,29.51,0.3,0,38.38,21.776,139.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,8,9,28.33,0.35,0,-12.33,10.448,139.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,9,10,34.58,0.36,0,39.9,7.287,139.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,10,11,37.53,0.64,0,-12.05,4.948,139.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,11,12,35.27,1.34,0,74.17,3.102,139.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,12,13,32.23,4.06,0,-88,1.98,138.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,13,14,46.07,9.37,0,55.84,1.671,112.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,6,7,107.68,0,0,-8.37,216.957,37.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,7,8,49.92,0,0,38.36,50.817,76.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,8,9,34.95,0,0,-12.3,14.246,76.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,9,10,36.8,0.15,0,39.84,7.509,76.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,10,11,35.08,4.45,0,-11.98,4.094,76.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,11,12,32.51,1.75,0,74.17,2.377,77.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,12,13,37.68,6.16,0,-88.02,1.837,77.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,13,14,32.22,1.9,0,55.84,1.101,77.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,14,15,21.63,29.93,0,-9.16,0.538,77.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,7,8,99.25,0,0,38.42,249.205,47.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,8,9,63.23,0.07,0,-12.44,61.929,73.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,9,10,49.81,0.19,0,39.74,19.493,73.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,10,11,46.12,0.18,0,-12.22,9.037,73.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,11,12,48.8,2.87,0,74.16,5.468,73.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,12,13,50.89,6.65,0,-88.11,3.568,74.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,13,14,48.7,1.53,0,55.77,2.275,73.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,14,15,29.34,7.71,0,-9.33,0.962,74.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,15,16,58.63,7.56,0,45.26,1.4,74.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,8,9,133.05,0,0,-12.49,241.942,34.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,9,10,75.13,0.36,0,39.65,73.667,73.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,10,11,61.28,0.45,0,-12.42,37.986,116.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,11,12,59.79,0.38,0,74.11,18.564,117.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,12,13,61.55,1.03,0,-88.25,10.898,116.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,13,14,54.99,1.11,0,55.77,6.099,117.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,14,15,59.32,1.49,0,-9.36,4.396,117.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,15,16,53.98,2.16,0,45.1,2.802,117.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,16,17,68.75,3.75,0,-126.36,2.599,117.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,9,10,123.77,0,0,39.88,201.788,30.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,10,11,82.79,0.23,0,-12.32,115.235,104.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,11,12,74.14,0.07,0,74.17,41.364,105.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,12,13,68.69,0.44,0,-88.13,19.194,105.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,13,14,65.16,0.31,0,55.85,10.412,105.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,14,15,70.19,2.27,0,-9.3,6.996,105.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,15,16,71.39,5.55,0,45.17,4.748,105.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,16,17,71.95,3.89,0,-126.37,3.351,105.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,17,18,72.74,4.14,0,-3.45,2.459,105.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,10,11,141.16,0.03,0,-12.08,219.701,29.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,11,12,112.45,0,0,74.33,149.043,99.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,12,13,96.34,0.34,0,-88.11,51.12,100.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,13,14,81.56,0.71,0,55.96,21.615,99.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,14,15,85.56,0.33,0,-9.17,12.972,100.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,15,16,91.38,0.07,0,45.17,8.669,100.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,16,17,80.55,2.89,0,-126.19,5.095,100.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,17,18,88.19,1.78,0,-3.36,3.904,100.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,18,19,85.49,2.01,0,12.45,2.754,100.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,11,12,159.62,0,0,74.03,96.185,11.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,12,13,115.53,0.15,0,-88.2,150.577,98.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,13,14,92.46,0.2,0,55.87,48.312,98.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,14,15,91.52,0.11,0,-9.3,23.923,98.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,15,16,90.95,1.45,0,44.98,13.605,98.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,16,17,93.61,1.13,0,-126.26,8.754,98.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,17,18,95.45,0.32,0,-3.36,5.95,98.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,18,19,104.4,5.25,0,12.19,4.553,98.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,19,20,114.44,0.81,0,-39.14,3.627,98.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,12,13,139.6,0.04,0,-88.48,190.218,25.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,13,14,84.54,0.05,0,55.91,97.787,87.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,14,15,79.24,0.46,0,-9.38,36.632,87.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,15,16,72.12,1.51,0,44.85,16.668,87.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,16,17,74.94,0.25,0,-126.27,9.92,87.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,17,18,65.35,4.11,0,-3.5,5.404,87.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,18,19,88.62,1.25,0,12.05,4.887,87.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,19,20,90.84,0.95,0,-39.37,3.502,87.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,20,21,103.69,4.31,0,-8.25,2.91,87.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,13,14,123.12,0.05,0,56.26,169.929,26.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,14,15,86.1,0.08,0,-9.21,75.37,65.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,15,16,72.78,0.73,0,44.94,25.515,66.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,16,17,75.08,1.39,0,-126.07,13.18,66.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,17,18,67.73,2.49,0,-3.34,6.785,66.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,18,19,88.26,0.81,0,12.21,5.538,66.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,19,20,90.43,1.2,0,-39.15,3.784,66.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,20,21,104.03,6.2,0,-8.09,3.047,66.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,21,22,129.27,1.43,0,-18.32,2.748,66.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,14,15,128.49,0.03,0,-9.09,271.794,39.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,15,16,81.44,0.36,0,45.08,78.529,72.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,16,17,74.5,0.45,0,-125.79,28.675,72.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,17,18,70.43,0.03,0,-3.47,13.573,72.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,18,19,84.14,1.52,0,12.22,9.275,72.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,19,20,86.47,1.69,0,-38.91,5.953,72.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,20,21,97.58,1.47,0,-7.87,4.488,72.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,21,22,118.77,1.92,0,-18.13,3.812,72.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,22,23,104.95,6.57,0,-56.43,2.457,72.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,15,16,125.7,0,0,45.15,210.575,31.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,16,17,75.71,0.16,0,-125.86,81.13,80.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,17,18,62.15,0.8,0,-3.55,26.668,80.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,18,19,74.03,1.17,0,12.26,15.9,80.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,19,20,72.22,0.61,0,-39.14,8.884,81.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,20,21,86.59,1.43,0,-8.02,6.653,81.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,21,22,110.81,2.24,0,-18.15,5.673,81.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,22,23,97.81,2.54,0,-56.61,3.514,81.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,14,15,16,17,162.44,0,0,-125.98,154.939,17.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,14,15,17,18,73.13,0.09,0,-3.65,59.006,60.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,14,15,18,19,75.79,0.12,0,11.99,24.513,60.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,14,15,19,20,73.94,2.74,0,-39.2,11.936,60.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,14,15,20,21,72.16,1.01,0,-8.04,6.688,61.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,14,15,21,22,90.22,9.44,0,-18.23,5.197,60.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,14,15,22,23,84.61,4.55,0,-56.79,3.259,60.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,15,16,17,18,117.1,0.05,0,-3.59,210.861,33.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,15,16,18,19,82.06,0.08,0,11.97,67.213,61.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,15,16,19,20,73.07,0.34,0,-39.15,23.889,61.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,15,16,20,21,76.78,1.58,0,-8.09,12.55,61.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,15,16,21,22,79.57,0.32,0,-18.22,7.457,61.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,15,16,22,23,86.5,2.23,0,-56.74,5.054,61.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,16,17,18,19,98.72,0,0,11.9,237.719,45.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,16,17,19,20,77.95,0.15,0,-39.42,85.558,82.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,16,17,20,21,76.15,0.28,0,-8.02,33.469,82.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,16,17,21,22,71.96,0.16,0,-18.16,15.841,82.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,16,17,22,23,79.1,0.59,0,-56.76,9.941,82.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,17,18,19,20,96.68,0,0,-39.75,243.588,47.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,17,18,20,21,79.68,0.05,0,-8.07,128.45,121.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,17,18,21,22,69.49,0.04,0,-18.34,44.75,121.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,17,18,22,23,70.14,0.36,0,-56.88,22.594,121.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,18,19,20,21,121.05,0.04,0,-8.32,294.625,45.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,18,19,21,22,99.32,0.04,0,-18.46,182.308,138.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,18,19,22,23,87.37,0.12,0,-57.07,64.163,138.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,19,20,21,22,133.85,0.03,0,-18.6,143.782,20.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,19,20,22,23,126.44,0,0,-56.92,248.001,147.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,20,21,22,23,145.39,0,0,-57.22,175.569,22.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
