 El-array xA(m) xB(m) xM(m) xN(m) Rho (Ohm.m) Dev. M (mV/V) SP (mV)  VMN (mV) IAB (mA)
 Dipole Dipole 8.00 9.00 11.00 12.00 61.49 0.26 0.00 10.36 81.667 100.138
 Dipole Dipole 8.00 9.00 12.00 13.00 47.09 0.29 0.00 -13.86 25.019 100.144
 Dipole Dipole 8.00 9.00 13.00 14.00 43.68 1.48 0.00 77.59 11.612 100.208
 Dipole Dipole 8.00 9.00 14.00 15.00 45.33 0.47 0.00 -7.34 6.906 100.502
 Dipole Dipole 8.00 9.00 15.00 16.00 50.37 1.08 0.00 -49.82 4.792 100.419
 Dipole Dipole 8.00 9.00 16.00 17.00 49.13 9.98 0.00 6.89 3.117 100.459
 Dipole Dipole 8.00 9.00 17.00 18.00 55.85 5.03 0.00 11.76 2.477 100.321
 Dipole Dipole 8.00 9.00 18.00 19.00 68.37 2.27 0.00 -13.03 2.200 100.070
 Dipole Dipole 9.00 10.00 11.00 12.00 105.11 0.00 0.00 10.07 266.672 47.821
 Dipole Dipole 9.00 10.00 12.00 13.00 60.29 0.08 0.00 -13.87 96.660 120.879
 Dipole Dipole 9.00 10.00 13.00 14.00 53.79 0.39 0.00 77.26 34.614 121.300
 Dipole Dipole 9.00 10.00 14.00 15.00 52.65 0.69 0.00 -7.44 17.045 122.037
 Dipole Dipole 9.00 10.00 15.00 16.00 55.74 0.30 0.00 -49.90 10.316 122.090
 Dipole Dipole 9.00 10.00 16.00 17.00 56.42 0.25 0.00 6.64 6.524 122.072
 Dipole Dipole 9.00 10.00 17.00 18.00 65.78 1.44 0.00 11.30 5.074 122.123
 Dipole Dipole 9.00 10.00 18.00 19.00 70.19 1.21 0.00 -12.89 3.796 122.319
 Dipole Dipole 9.00 10.00 19.00 20.00 52.30 17.03 0.00 41.12 2.057 122.324
 Dipole Dipole 10.00 11.00 12.00 13.00 81.32 0.00 0.00 -13.71 205.260 47.577
 Dipole Dipole 10.00 11.00 13.00 14.00 58.94 0.14 0.00 77.08 94.127 120.414
 Dipole Dipole 10.00 11.00 14.00 15.00 50.63 0.08 0.00 -7.45 32.326 120.360
 Dipole Dipole 10.00 11.00 15.00 16.00 50.60 0.49 0.00 -49.97 16.177 120.520
 Dipole Dipole 10.00 11.00 16.00 17.00 54.10 1.03 0.00 6.45 9.875 120.423
 Dipole Dipole 10.00 11.00 17.00 18.00 59.12 2.52 0.00 10.82 6.749 120.495
 Dipole Dipole 10.00 11.00 18.00 19.00 63.19 4.92 0.00 -12.69 4.812 120.580
 Dipole Dipole 10.00 11.00 19.00 20.00 51.76 7.75 0.00 40.98 2.755 120.420
 Dipole Dipole 10.00 11.00 20.00 21.00 55.91 2.41 0.00 16.62 2.162 120.244
 Dipole Dipole 11.00 12.00 13.00 14.00 79.56 0.00 0.00 76.94 170.522 40.401
 Dipole Dipole 11.00 12.00 14.00 15.00 54.58 0.17 0.00 -7.16 95.472 131.880
 Dipole Dipole 11.00 12.00 15.00 16.00 48.16 1.46 0.00 -49.72 33.692 131.868
 Dipole Dipole 11.00 12.00 16.00 17.00 53.02 0.38 0.00 6.49 18.535 131.781
 Dipole Dipole 11.00 12.00 17.00 18.00 56.04 0.10 0.00 10.66 11.195 131.790
 Dipole Dipole 11.00 12.00 18.00 19.00 58.21 0.57 0.00 -12.39 7.267 131.787
 Dipole Dipole 11.00 12.00 19.00 20.00 59.52 0.37 0.00 41.14 4.955 131.808
 Dipole Dipole 11.00 12.00 20.00 21.00 58.79 0.63 0.00 16.47 3.425 131.782
 Dipole Dipole 11.00 12.00 21.00 22.00 51.44 6.31 0.00 -59.50 2.171 131.277
 Dipole Dipole 12.00 13.00 14.00 15.00 74.09 0.00 0.00 -6.63 237.564 60.437
 Dipole Dipole 12.00 13.00 15.00 16.00 55.73 0.08 0.00 -49.47 103.051 139.418
 Dipole Dipole 12.00 13.00 16.00 17.00 49.26 0.44 0.00 6.49 36.441 139.451
 Dipole Dipole 12.00 13.00 17.00 18.00 50.52 0.10 0.00 10.44 18.677 139.372
 Dipole Dipole 12.00 13.00 18.00 19.00 57.31 0.52 0.00 -12.12 12.097 139.264
 Dipole Dipole 12.00 13.00 19.00 20.00 54.37 0.91 0.00 41.34 7.177 139.333
 Dipole Dipole 12.00 13.00 20.00 21.00 45.35 7.35 0.00 16.39 3.992 139.365
 Dipole Dipole 12.00 13.00 21.00 22.00 55.25 1.70 0.00 -58.42 3.398 139.131
 Dipole Dipole 12.00 13.00 22.00 23.00 49.53 9.44 0.00 -18.09 2.216 139.131
 Dipole Dipole 13.00 14.00 15.00 16.00 80.13 0.04 0.00 -49.15 173.159 40.734
 Dipole Dipole 13.00 14.00 16.00 17.00 55.21 0.08 0.00 6.37 96.985 132.458
 Dipole Dipole 13.00 14.00 17.00 18.00 50.07 0.15 0.00 9.98 35.132 132.253
 Dipole Dipole 13.00 14.00 18.00 19.00 54.35 0.33 0.00 -12.12 19.086 132.382
 Dipole Dipole 13.00 14.00 19.00 20.00 53.07 0.34 0.00 41.34 10.647 132.362
 Dipole Dipole 13.00 14.00 20.00 21.00 53.11 0.23 0.00 16.03 6.660 132.370
 Dipole Dipole 13.00 14.00 21.00 22.00 49.03 2.94 0.00 -57.67 4.098 132.342
 Dipole Dipole 13.00 14.00 22.00 23.00 40.71 9.45 0.00 -18.44 2.382 132.358
 Dipole Dipole 14.00 15.00 16.00 17.00 81.75 0.03 0.00 6.46 288.572 66.535
 Dipole Dipole 14.00 15.00 17.00 18.00 53.54 0.00 0.00 9.78 86.146 121.307
 Dipole Dipole 14.00 15.00 18.00 19.00 50.14 0.16 0.00 -12.17 32.323 121.520
 Dipole Dipole 14.00 15.00 19.00 20.00 51.57 0.28 0.00 41.16 16.639 121.626
 Dipole Dipole 14.00 15.00 20.00 21.00 48.29 2.17 0.00 15.76 8.913 121.768
 Dipole Dipole 14.00 15.00 21.00 22.00 48.21 1.83 0.00 -57.15 5.561 121.756
 Dipole Dipole 14.00 15.00 22.00 23.00 46.03 2.81 0.00 -18.73 3.544 121.900
 Dipole Dipole 15.00 16.00 17.00 18.00 76.74 0.14 0.00 9.47 277.766 68.228
 Dipole Dipole 15.00 16.00 18.00 19.00 54.81 0.09 0.00 -12.08 90.325 124.245
 Dipole Dipole 15.00 16.00 19.00 20.00 51.46 0.17 0.00 41.06 33.904 124.190
 Dipole Dipole 15.00 16.00 20.00 21.00 49.29 0.17 0.00 15.60 16.267 124.409
 Dipole Dipole 15.00 16.00 21.00 22.00 41.67 0.46 0.00 -56.70 7.862 124.481
 Dipole Dipole 15.00 16.00 22.00 23.00 50.54 2.21 0.00 -18.86 5.962 124.514
 Dipole Dipole 16.00 17.00 18.00 19.00 85.24 0.00 0.00 -12.13 255.376 56.470
 Dipole Dipole 16.00 17.00 19.00 20.00 59.55 0.18 0.00 41.05 106.343 134.655
 Dipole Dipole 16.00 17.00 20.00 21.00 51.38 0.16 0.00 15.45 36.710 134.684
 Dipole Dipole 16.00 17.00 21.00 22.00 41.94 1.15 0.00 -56.36 14.965 134.501
 Dipole Dipole 16.00 17.00 22.00 23.00 42.99 2.36 0.00 -18.99 8.767 134.540
 Dipole Dipole 17.00 18.00 19.00 20.00 82.60 0.00 0.00 40.81 241.988 55.220
 Dipole Dipole 17.00 18.00 20.00 21.00 58.13 0.21 0.00 15.25 102.708 133.218
 Dipole Dipole 17.00 18.00 21.00 22.00 43.38 0.20 0.00 -56.14 30.657 133.219
 Dipole Dipole 17.00 18.00 22.00 23.00 45.17 0.40 0.00 -19.18 15.960 133.197
 Dipole Dipole 18.00 19.00 20.00 21.00 81.34 0.06 0.00 15.03 250.208 57.983
 Dipole Dipole 18.00 19.00 21.00 22.00 49.62 0.12 0.00 -56.05 89.926 136.643
 Dipole Dipole 18.00 19.00 22.00 23.00 44.61 0.17 0.00 -19.40 32.346 136.666
 Dipole Dipole 19.00 20.00 21.00 22.00 67.42 0.07 0.00 -55.96 215.602 60.283
 Dipole Dipole 19.00 20.00 22.00 23.00 45.94 0.12 0.00 -19.30 84.875 139.286
 Dipole Dipole 20.00 21.00 22.00 23.00 70.51 0.03 0.00 -19.40 212.380 56.775
 Dipole Dipole 13.00 14.00 23.00 24.00 27.88 27.55 0.00 21.01 1.189 132.641
 Dipole Dipole 14.00 15.00 23.00 24.00 42.41 3.98 0.00 21.30 2.267 120.932
 Dipole Dipole 14.00 15.00 24.00 25.00 28.80 1.42 0.00 65.09 1.121 121.092
 Dipole Dipole 15.00 16.00 23.00 24.00 44.73 1.13 0.00 21.44 3.500 123.886
 Dipole Dipole 15.00 16.00 24.00 25.00 37.10 5.21 0.00 64.94 2.034 123.984
 Dipole Dipole 15.00 16.00 25.00 26.00 36.05 8.19 0.00 -77.20 1.438 124.024
 Dipole Dipole 16.00 17.00 23.00 24.00 41.76 0.37 0.00 21.41 5.332 134.776
 Dipole Dipole 16.00 17.00 24.00 25.00 42.59 2.77 0.00 64.79 3.623 134.698
 Dipole Dipole 16.00 17.00 25.00 26.00 40.32 8.22 0.00 -77.03 2.403 134.790
 Dipole Dipole 16.00 17.00 26.00 27.00 44.35 3.76 0.00 61.51 1.919 134.605
 Dipole Dipole 17.00 18.00 23.00 24.00 40.09 0.80 0.00 21.38 8.096 133.234
 Dipole Dipole 17.00 18.00 24.00 25.00 38.51 8.13 0.00 64.62 4.856 133.108
 Dipole Dipole 17.00 18.00 25.00 26.00 26.74 8.43 0.00 -77.07 2.249 133.172
 Dipole Dipole 17.00 18.00 26.00 27.00 35.61 1.63 0.00 61.44 2.094 132.996
 Dipole Dipole 17.00 18.00 27.00 28.00 36.43 3.04 0.00 -29.59 1.556 132.836
 Dipole Dipole 18.00 19.00 23.00 24.00 38.07 0.36 0.00 21.35 13.781 136.484
