mcline2.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 107.20 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 101.19 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 96.17 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 90.40 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 89.16 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 89.20 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 88.71 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 99.22 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 85.24 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 111.67 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 102.22 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 94.69 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 92.83 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 87.93 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 85.04 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 91.53 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 85.62 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 101.89 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 118.73 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 105.10 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 98.63 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 94.68 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 84.96 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 86.81 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 84.38 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 111.44 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 81.27 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 116.33 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 102.63 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 96.79 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 87.33 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 93.31 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 85.91 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 96.95 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 89.09 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 95.82 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 120.31 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 103.69 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 91.70 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 98.82 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 89.54 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 103.33 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 91.80 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 90.90 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 84.89 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 106.76 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 93.98 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 101.55 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 86.82 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 101.39 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 91.17 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 100.21 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 88.54 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 81.77 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 105.53 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 103.41 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 90.85 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 106.23 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 92.96 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 90.46 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 84.66 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 85.41 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 73.97 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 128.07 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 104.09 
