El-array,xA(m),xB(m),xM(m),xN(m),Rho (Ohm.m),Dev.,M (mV/V),SP (mV) ,VMN (mV),IAB (mA),M1 (mV/V),M2 (mV/V),M3 (mV/V),M4 (mV/V),M5 (mV/V),M6 (mV/V),M7 (mV/V),M8 (mV/V),M9 (mV/V),M10 (mV/V),M11 (mV/V),M12 (mV/V),M13 (mV/V),M14 (mV/V),M15 (mV/V),M16 (mV/V),M17 (mV/V),M18 (mV/V),M19 (mV/V),M20 (mV/V),TM1 (ms),TM2 (ms),Latitude,Longitude
Dipole Dipole,0,1,6,7,23.55,1.95,0,-3.41,3.362,94.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,1,2,6,7,30.63,0.27,0,-3.48,7.779,95.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,2,3,6,7,49.13,0.27,0,-3.61,27.65,106.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,6,7,76.25,0.07,0,-3.67,107.391,106.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,6,7,114.03,0.03,0,-3.9,232.193,38.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,0,1,7,8,28.79,2.92,0,-36.22,2.572,94.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,1,2,7,8,30,2.16,0,-36.24,4.362,95.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,2,3,7,8,36.91,2.82,0,-36.36,10.403,106.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,7,8,51.18,0.33,0,-36.34,28.82,106.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,7,8,81.76,0,0,-36.23,105.58,97.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,7,8,119.09,0.03,0,-36.36,256.281,40.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,0,1,8,9,24.79,2.43,0,32.35,1.477,94.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,1,2,8,9,25.06,7.85,0,32.35,2.281,96.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,2,3,8,9,30.77,5.83,0,32.2,4.963,106.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,8,9,34.83,1.21,0,32.18,9.804,106.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,8,9,46.07,0.85,0,32.26,23.798,97.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,8,9,69.8,0.27,0,32.11,95.135,102.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,8,9,118.52,0.04,0,31.96,223.01,35.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,0,1,9,10,27.25,20.03,0,-22.58,1.137,94.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,1,2,9,10,24.28,4.62,0,-22.84,1.472,96.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,2,3,9,10,33.86,6.69,0,-22.94,3.417,106.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,9,10,31.18,7.68,0,-22.98,5.02,106.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,9,10,34.72,0.27,0,-23.03,8.983,97.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,9,10,44.13,0.54,0,-23.13,24.096,102.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,9,10,66.9,0.03,0,-23.27,106.908,120.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,9,10,124.39,0,0,-23.31,234.99,35.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,0,1,10,11,4.82,193.54,0,41.87,0.146,94.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,1,2,10,11,36.4,12.93,0,41.9,1.542,95.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,2,3,10,11,44.71,2.27,0,41.76,3.008,106.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,10,11,38.68,1.51,0,41.8,3.887,106.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,10,11,33.15,0.77,0,41.91,4.899,97.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,10,11,36.81,1.65,0,41.82,10.061,103.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,10,11,44.57,0.56,0,41.75,28.537,120.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,10,11,75.54,0.12,0,41.89,121.231,120.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,10,11,126.14,0,0,41.84,221.145,33.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,1,2,11,12,38.72,15.38,0,-7.83,1.186,95.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,2,3,11,12,33.77,14.92,0,-8.72,1.582,105.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,11,12,37.2,4.1,0,-9.26,2.481,105.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,11,12,36.26,2,0,-9.47,3.327,96.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,11,12,35.44,7.99,0,-9.63,5.543,103.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,11,12,39.57,1.07,0,-9.88,12.624,120.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,11,12,50.59,0.62,0,-9.77,32.415,120.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,11,12,72.29,0.11,0,-9.87,109.279,113.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,11,12,116.4,0,0,-9.79,218.298,35.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,2,3,12,13,39.93,7.99,0,-74.74,1.358,105.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,12,13,42.92,1.05,0,-74.57,1.995,105.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,12,13,39.19,1.11,0,-74.4,2.394,96.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,12,13,32.59,11.74,0,-74.4,3.18,102.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,12,13,36.85,0.95,0,-74.5,6.724,120.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,12,13,44.04,1.55,0,-74.38,14.126,120.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,12,13,49.32,0.23,0,-74.27,29.827,113.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,12,13,67.15,0.07,0,-74.29,107.246,120.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,12,13,105.42,0.03,0,-74.02,195.823,35.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,3,4,13,14,36.81,6.5,0,60.05,1.246,105.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,13,14,50.88,7.03,0,60.05,2.174,96.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,13,14,37.91,3.17,0,59.84,2.459,102.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,13,14,33.33,2.35,0,59.84,3.797,120.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,13,14,38.68,0.54,0,59.87,7.086,120.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,13,14,41.36,1.81,0,59.98,12.517,114.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,13,14,45.68,0.9,0,59.84,29.134,120.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,13,14,57.35,0.05,0,59.75,90.522,119.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,13,14,90.75,0,0,59.78,190.038,39.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,4,5,14,15,36.42,38.82,0,-31.19,1.136,96.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,14,15,40.85,7.07,0,-31.22,1.854,102.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,14,15,34.78,6.68,0,-31.24,2.643,120.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,14,15,48.11,1.5,0,-31.14,5.509,120.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,14,15,45.43,1.49,0,-31.05,7.847,113.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,14,15,49.53,1.01,0,-31.09,15.788,120.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,14,15,55.81,0.26,0,-31.19,35.29,119.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,14,15,65.96,0.08,0,-31.08,88.257,100.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,14,15,91.16,0.05,0,-30.71,217.545,44.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,5,6,15,16,48.35,7.79,0,45.08,1.592,102.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,15,16,35.06,0.55,0,45.13,1.864,120.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,15,16,47.87,8.95,0,45.24,3.657,120.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,15,16,42.61,1.88,0,45.61,4.596,113.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,15,16,53.63,0.49,0,45.5,9.769,120.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,15,16,57.84,2.12,0,45.49,18.288,119.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,15,16,64.68,0.26,0,45.71,34.632,100.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,15,16,73.16,0.03,0,45.83,111.326,114.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,15,16,97.06,0,0,45.77,213.425,41.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,6,7,16,17,31.34,2.04,0,8.7,1.212,120.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,16,17,28.01,14.02,0,8.56,1.492,120.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,16,17,50.53,4.98,0,8.53,3.641,114.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,16,17,49.23,2.16,0,8.39,5.601,120.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,16,17,52.71,0.54,0,8.25,9.533,119.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,16,17,55.64,0.48,0,8.42,14.904,100.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,16,17,60.8,0.47,0,8.55,37.057,114.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,16,17,68.44,0.13,0,8.43,119.702,131.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,14,15,16,17,93.66,0,0,8.18,264.082,53.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,7,8,17,18,46.35,0.99,0,16.4,1.79,120.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,17,18,52.35,14.54,0,16.62,2.643,114.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,17,18,47.52,1.9,0,16.52,3.607,120.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,17,18,50.5,4.51,0,16.47,5.707,119.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,17,18,55.73,1,0,16.56,8.536,101.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,17,18,61.72,0.17,0,16.72,18.817,114.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,17,18,65.73,0.21,0,16.58,45.998,131.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,14,15,17,18,82.43,0.13,0,16.52,140.98,128.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,15,16,17,18,124.75,0,0,16.4,226.437,34.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,8,9,18,19,63.57,8.1,0,-24.44,2.331,114.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,18,19,43.02,7.94,0,-24.53,2.286,120.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,18,19,49.25,1.68,0,-24.43,3.712,119.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,18,19,54.84,0.33,0,-24.25,5.246,100.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,18,19,63.42,3.89,0,-24.02,11.053,114.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,18,19,62.87,0.04,0,-24.12,21.995,131.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,14,15,18,19,74.29,0.27,0,-24.25,50.802,128.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,15,16,18,19,95.26,0,0,-24.25,147.284,116.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,16,17,18,19,125.85,0.04,0,-24.35,243.057,36.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,9,10,19,20,39.58,4.02,0,35.01,1.528,120.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,19,20,31.53,0.61,0,34.98,1.665,119.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,19,20,60.36,1.37,0,35.16,3.861,101.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,19,20,59.76,1.34,0,35.38,6.508,114.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,19,20,60.05,0.25,0,35.25,12.003,131.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,14,15,19,20,70.55,1.23,0,35.08,24.152,129.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,15,16,19,20,84.59,0.06,0,35.11,52.358,116.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,16,17,19,20,89.67,0.2,0,35.12,111.253,93.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,17,18,19,20,128.28,0.03,0,34.97,224.004,32.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,10,11,20,21,32.8,0.43,0,-23.45,1.26,119.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,20,21,64.44,2.31,0,-23.38,2.882,101.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,20,21,68,1.53,0,-23.28,4.94,115.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,20,21,63.21,2.17,0,-23.3,7.902,131.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,14,15,20,21,70.96,0.91,0,-23.42,13.864,128.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,15,16,20,21,85.01,0.14,0,-23.42,26.319,116.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,16,17,20,21,85.33,0.28,0,-23.49,42.366,93.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,17,18,20,21,100.06,0.1,0,-23.49,111.137,83.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,18,19,20,21,143.69,0,0,-23.68,241.078,31.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,11,12,21,22,60.82,5.24,0,22.44,1.981,101.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,21,22,50.62,5.21,0,22.65,2.577,115.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,21,22,55.58,2.9,0,22.52,4.628,131.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,14,15,21,22,69.41,2.12,0,22.43,8.471,128.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,15,16,21,22,84,0.96,0,22.46,14.851,116.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,16,17,21,22,75.48,0.86,0,22.38,18.697,93.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,17,18,21,22,82.64,0.3,0,22.3,36.662,83.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,18,19,21,22,95.11,0.2,0,22.19,101.585,80.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,19,20,21,22,124.87,0.04,0,22.24,270.724,40.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,12,13,22,23,57.06,2.56,0,12.31,2.105,114.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,13,14,22,23,61.4,0.51,0,12.18,3.582,131.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,14,15,22,23,71.72,2.73,0,12.07,5.843,129.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,15,16,22,23,85.55,0.85,0,12.05,9.449,116.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,16,17,22,23,78.1,0.41,0,12.07,11.1,93.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,17,18,22,23,82.48,0.56,0,11.98,18.346,83.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,18,19,22,23,87.38,0.52,0,11.9,37.263,80.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,19,20,22,23,95.79,0.06,0,11.94,95.191,74.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dipole Dipole,20,21,22,23,139.75,0,0,12,242.756,32.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
