My beautiful survey
1.0
11
0
Type of measurement (0=app. resistivity,1=resistance)
1
117
2
0
4 0.00 0.00 1.00 0.00 2.00 0.00 3.00 0.00 -5.61
4 0.00 0.00 1.00 0.00 3.00 0.00 4.00 0.00 -1.02
4 0.00 0.00 1.00 0.00 4.00 0.00 5.00 0.00 -0.20
4 0.00 0.00 1.00 0.00 5.00 0.00 6.00 0.00 -0.05
4 0.00 0.00 1.00 0.00 6.00 0.00 7.00 0.00 -0.02
4 0.00 0.00 1.00 0.00 7.00 0.00 8.00 0.00 -0.01
4 0.00 0.00 1.00 0.00 8.00 0.00 9.00 0.00 -0.02
4 0.00 0.00 1.00 0.00 9.00 0.00 10.00 0.00 -0.01
4 0.00 0.00 1.00 0.00 10.00 0.00 11.00 0.00 -0.01
4 1.00 0.00 2.00 0.00 3.00 0.00 4.00 0.00 -7.52
4 1.00 0.00 2.00 0.00 4.00 0.00 5.00 0.00 -1.09
4 1.00 0.00 2.00 0.00 5.00 0.00 6.00 0.00 -0.21
4 1.00 0.00 2.00 0.00 6.00 0.00 7.00 0.00 -0.05
4 1.00 0.00 2.00 0.00 7.00 0.00 8.00 0.00 -0.03
4 1.00 0.00 2.00 0.00 8.00 0.00 9.00 0.00 -0.02
4 1.00 0.00 2.00 0.00 9.00 0.00 10.00 0.00 -0.02
4 1.00 0.00 2.00 0.00 10.00 0.00 11.00 0.00 -0.01
4 2.00 0.00 3.00 0.00 4.00 0.00 5.00 0.00 -7.05
4 2.00 0.00 3.00 0.00 5.00 0.00 6.00 0.00 -0.99
4 2.00 0.00 3.00 0.00 6.00 0.00 7.00 0.00 -0.17
4 2.00 0.00 3.00 0.00 7.00 0.00 8.00 0.00 -0.05
4 2.00 0.00 3.00 0.00 8.00 0.00 9.00 0.00 -0.04
4 2.00 0.00 3.00 0.00 9.00 0.00 10.00 0.00 -0.03
4 2.00 0.00 3.00 0.00 10.00 0.00 11.00 0.00 -0.02
4 3.00 0.00 4.00 0.00 5.00 0.00 6.00 0.00 -7.77
4 3.00 0.00 4.00 0.00 6.00 0.00 7.00 0.00 -0.82
