My beautiful survey
1.0
11
0
Type of measurement (0=app. resistivity,1=resistance)
1
117
2
0
4 0.00 0.00 1.00 0.00 2.00 0.00 3.00 0.00 -6.56
4 0.00 0.00 1.00 0.00 3.00 0.00 4.00 0.00 -1.52
4 0.00 0.00 1.00 0.00 4.00 0.00 5.00 0.00 -0.50
4 0.00 0.00 1.00 0.00 5.00 0.00 6.00 0.00 -0.22
4 0.00 0.00 1.00 0.00 6.00 0.00 7.00 0.00 -0.12
4 0.00 0.00 1.00 0.00 7.00 0.00 8.00 0.00 -0.07
4 0.00 0.00 1.00 0.00 8.00 0.00 9.00 0.00 -0.05
4 0.00 0.00 1.00 0.00 9.00 0.00 10.00 0.00 -0.02
4 0.00 0.00 1.00 0.00 10.00 0.00 11.00 0.00 -0.02
4 1.00 0.00 2.00 0.00 3.00 0.00 4.00 0.00 -6.94
4 1.00 0.00 2.00 0.00 4.00 0.00 5.00 0.00 -1.38
4 1.00 0.00 2.00 0.00 5.00 0.00 6.00 0.00 -0.44
4 1.00 0.00 2.00 0.00 6.00 0.00 7.00 0.00 -0.20
4 1.00 0.00 2.00 0.00 7.00 0.00 8.00 0.00 -0.11
4 1.00 0.00 2.00 0.00 8.00 0.00 9.00 0.00 -0.06
4 1.00 0.00 2.00 0.00 9.00 0.00 10.00 0.00 -0.04
4 1.00 0.00 2.00 0.00 10.00 0.00 11.00 0.00 -0.03
4 2.00 0.00 3.00 0.00 4.00 0.00 5.00 0.00 -6.53
4 2.00 0.00 3.00 0.00 5.00 0.00 6.00 0.00 -1.17
4 2.00 0.00 3.00 0.00 6.00 0.00 7.00 0.00 -0.41
4 2.00 0.00 3.00 0.00 7.00 0.00 8.00 0.00 -0.19
4 2.00 0.00 3.00 0.00 8.00 0.00 9.00 0.00 -0.10
4 2.00 0.00 3.00 0.00 9.00 0.00 10.00 0.00 -0.05
4 2.00 0.00 3.00 0.00 10.00 0.00 11.00 0.00 -0.04
4 3.00 0.00 4.00 0.00 5.00 0.00 6.00 0.00 -5.91
