mcline3.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 94.43 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 65.33 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 30.63 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 16.51 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 15.61 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 20.79 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 19.43 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 27.93 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 31.39 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 132.93 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 73.47 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 36.63 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 20.45 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 18.12 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 28.28 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 34.82 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 29.74 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 45.61 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 118.76 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 74.72 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 30.59 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 19.08 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 22.59 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 30.15 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 33.33 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 26.93 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 44.49 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 128.03 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 63.57 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 29.27 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 25.52 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 34.18 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 34.59 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 21.67 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 45.62 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 26.57 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 107.58 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 68.14 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 32.10 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 35.42 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 39.18 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 35.32 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 34.46 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 12.33 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 41.01 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 98.64 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 58.26 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 45.33 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 41.46 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 43.34 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 43.17 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 38.45 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 41.89 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 51.54 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 137.73 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 96.40 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 60.26 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 56.88 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 62.34 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 52.10 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 62.86 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 69.60 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 63.17 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 126.20 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 82.04 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 70.98 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 67.20 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 55.44 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 53.30 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 63.09 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 52.37 
4  7.00  0.00 8.00  0.00 17.00  0.00 18.00  0.00 22.07 
4  8.00  0.00 9.00  0.00 10.00  0.00 11.00  0.00 149.02 
4  8.00  0.00 9.00  0.00 11.00  0.00 12.00  0.00 108.89 
4  8.00  0.00 9.00  0.00 12.00  0.00 13.00  0.00 90.69 
4  8.00  0.00 9.00  0.00 13.00  0.00 14.00  0.00 78.07 
4  8.00  0.00 9.00  0.00 14.00  0.00 15.00  0.00 82.53 
4  8.00  0.00 9.00  0.00 15.00  0.00 16.00  0.00 70.05 
4  8.00  0.00 9.00  0.00 16.00  0.00 17.00  0.00 75.46 
4  8.00  0.00 9.00  0.00 17.00  0.00 18.00  0.00 54.65 
4  8.00  0.00 9.00  0.00 18.00  0.00 19.00  0.00 63.13 
4  9.00  0.00 10.00  0.00 11.00  0.00 12.00  0.00 169.85 
4  9.00  0.00 10.00  0.00 12.00  0.00 13.00  0.00 112.19 
4  9.00  0.00 10.00  0.00 13.00  0.00 14.00  0.00 85.04 
4  9.00  0.00 10.00  0.00 14.00  0.00 15.00  0.00 87.55 
4  9.00  0.00 10.00  0.00 15.00  0.00 16.00  0.00 80.26 
4  9.00  0.00 10.00  0.00 16.00  0.00 17.00  0.00 79.41 
4  9.00  0.00 10.00  0.00 17.00  0.00 18.00  0.00 86.24 
4  9.00  0.00 10.00  0.00 18.00  0.00 19.00  0.00 87.89 
4  9.00  0.00 10.00  0.00 19.00  0.00 20.00  0.00 105.99 
4  10.00  0.00 11.00  0.00 12.00  0.00 13.00  0.00 160.86 
4  10.00  0.00 11.00  0.00 13.00  0.00 14.00  0.00 83.79 
4  10.00  0.00 11.00  0.00 14.00  0.00 15.00  0.00 74.79 
4  10.00  0.00 11.00  0.00 15.00  0.00 16.00  0.00 75.28 
4  10.00  0.00 11.00  0.00 16.00  0.00 17.00  0.00 72.64 
4  10.00  0.00 11.00  0.00 17.00  0.00 18.00  0.00 58.15 
4  10.00  0.00 11.00  0.00 18.00  0.00 19.00  0.00 70.97 
4  10.00  0.00 11.00  0.00 19.00  0.00 20.00  0.00 85.87 
4  10.00  0.00 11.00  0.00 20.00  0.00 21.00  0.00 90.32 
4  11.00  0.00 12.00  0.00 13.00  0.00 14.00  0.00 142.87 
4  11.00  0.00 12.00  0.00 14.00  0.00 15.00  0.00 84.49 
4  11.00  0.00 12.00  0.00 15.00  0.00 16.00  0.00 72.87 
4  11.00  0.00 12.00  0.00 16.00  0.00 17.00  0.00 68.31 
4  11.00  0.00 12.00  0.00 17.00  0.00 18.00  0.00 73.49 
4  11.00  0.00 12.00  0.00 18.00  0.00 19.00  0.00 76.60 
4  11.00  0.00 12.00  0.00 19.00  0.00 20.00  0.00 96.60 
4  11.00  0.00 12.00  0.00 20.00  0.00 21.00  0.00 91.28 
4  11.00  0.00 12.00  0.00 21.00  0.00 22.00  0.00 108.28 
4  12.00  0.00 13.00  0.00 14.00  0.00 15.00  0.00 147.68 
4  12.00  0.00 13.00  0.00 15.00  0.00 16.00  0.00 82.32 
4  12.00  0.00 13.00  0.00 16.00  0.00 17.00  0.00 70.04 
4  12.00  0.00 13.00  0.00 17.00  0.00 18.00  0.00 71.50 
4  12.00  0.00 13.00  0.00 18.00  0.00 19.00  0.00 69.52 
4  12.00  0.00 13.00  0.00 19.00  0.00 20.00  0.00 91.58 
4  12.00  0.00 13.00  0.00 20.00  0.00 21.00  0.00 106.46 
4  12.00  0.00 13.00  0.00 21.00  0.00 22.00  0.00 108.30 
4  12.00  0.00 13.00  0.00 22.00  0.00 23.00  0.00 133.47 
4  13.00  0.00 14.00  0.00 15.00  0.00 16.00  0.00 132.57 
4  13.00  0.00 14.00  0.00 16.00  0.00 17.00  0.00 73.30 
4  13.00  0.00 14.00  0.00 17.00  0.00 18.00  0.00 64.85 
4  13.00  0.00 14.00  0.00 18.00  0.00 19.00  0.00 66.59 
4  13.00  0.00 14.00  0.00 19.00  0.00 20.00  0.00 79.25 
4  13.00  0.00 14.00  0.00 20.00  0.00 21.00  0.00 93.77 
4  13.00  0.00 14.00  0.00 21.00  0.00 22.00  0.00 88.10 
4  13.00  0.00 14.00  0.00 22.00  0.00 23.00  0.00 112.51 
4  14.00  0.00 15.00  0.00 16.00  0.00 17.00  0.00 160.30 
4  14.00  0.00 15.00  0.00 17.00  0.00 18.00  0.00 76.61 
4  14.00  0.00 15.00  0.00 18.00  0.00 19.00  0.00 72.92 
4  14.00  0.00 15.00  0.00 19.00  0.00 20.00  0.00 75.49 
4  14.00  0.00 15.00  0.00 20.00  0.00 21.00  0.00 83.00 
4  14.00  0.00 15.00  0.00 21.00  0.00 22.00  0.00 94.43 
4  14.00  0.00 15.00  0.00 22.00  0.00 23.00  0.00 104.02 
4  15.00  0.00 16.00  0.00 17.00  0.00 18.00  0.00 136.79 
4  15.00  0.00 16.00  0.00 18.00  0.00 19.00  0.00 80.18 
4  15.00  0.00 16.00  0.00 19.00  0.00 20.00  0.00 74.98 
4  15.00  0.00 16.00  0.00 20.00  0.00 21.00  0.00 78.83 
4  15.00  0.00 16.00  0.00 21.00  0.00 22.00  0.00 90.05 
4  15.00  0.00 16.00  0.00 22.00  0.00 23.00  0.00 97.06 
4  16.00  0.00 17.00  0.00 18.00  0.00 19.00  0.00 106.09 
4  16.00  0.00 17.00  0.00 19.00  0.00 20.00  0.00 77.48 
4  16.00  0.00 17.00  0.00 20.00  0.00 21.00  0.00 71.96 
4  16.00  0.00 17.00  0.00 21.00  0.00 22.00  0.00 76.90 
4  16.00  0.00 17.00  0.00 22.00  0.00 23.00  0.00 82.43 
4  17.00  0.00 18.00  0.00 19.00  0.00 20.00  0.00 105.03 
4  17.00  0.00 18.00  0.00 20.00  0.00 21.00  0.00 80.03 
4  17.00  0.00 18.00  0.00 21.00  0.00 22.00  0.00 73.14 
4  17.00  0.00 18.00  0.00 22.00  0.00 23.00  0.00 75.35 
4  18.00  0.00 19.00  0.00 20.00  0.00 21.00  0.00 122.86 
4  18.00  0.00 19.00  0.00 21.00  0.00 22.00  0.00 100.40 
4  18.00  0.00 19.00  0.00 22.00  0.00 23.00  0.00 89.51 
4  19.00  0.00 20.00  0.00 21.00  0.00 22.00  0.00 137.54 
4  19.00  0.00 20.00  0.00 22.00  0.00 23.00  0.00 129.01 
4  20.00  0.00 21.00  0.00 22.00  0.00 23.00  0.00 151.31 
0
0
0
0
