mcline3.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 120.70 
4  15.00  0.00 16.00  0.00 18.00  0.00 19.00  0.00 88.77 
4  15.00  0.00 16.00  0.00 19.00  0.00 20.00  0.00 77.95 
4  15.00  0.00 16.00  0.00 20.00  0.00 21.00  0.00 81.74 
4  15.00  0.00 16.00  0.00 21.00  0.00 22.00  0.00 84.22 
4  15.00  0.00 16.00  0.00 22.00  0.00 23.00  0.00 87.64 
4  16.00  0.00 17.00  0.00 18.00  0.00 19.00  0.00 113.01 
4  16.00  0.00 17.00  0.00 19.00  0.00 20.00  0.00 85.55 
4  16.00  0.00 17.00  0.00 20.00  0.00 21.00  0.00 76.97 
4  16.00  0.00 17.00  0.00 21.00  0.00 22.00  0.00 76.55 
4  16.00  0.00 17.00  0.00 22.00  0.00 23.00  0.00 80.81 
4  17.00  0.00 18.00  0.00 19.00  0.00 20.00  0.00 118.27 
4  17.00  0.00 18.00  0.00 20.00  0.00 21.00  0.00 93.15 
4  17.00  0.00 18.00  0.00 21.00  0.00 22.00  0.00 80.14 
4  17.00  0.00 18.00  0.00 22.00  0.00 23.00  0.00 78.76 
4  18.00  0.00 19.00  0.00 20.00  0.00 21.00  0.00 137.43 
4  18.00  0.00 19.00  0.00 21.00  0.00 22.00  0.00 110.26 
4  18.00  0.00 19.00  0.00 22.00  0.00 23.00  0.00 98.21 
4  19.00  0.00 20.00  0.00 21.00  0.00 22.00  0.00 146.40 
4  19.00  0.00 20.00  0.00 22.00  0.00 23.00  0.00 135.52 
4  20.00  0.00 21.00  0.00 22.00  0.00 23.00  0.00 154.95 
0
0
0
0
