mcline3.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 95.97 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 72.82 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 36.06 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 18.24 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 14.22 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 13.52 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 20.44 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 24.57 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 29.34 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 130.04 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 78.71 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 39.95 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 20.89 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 18.49 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 28.02 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 24.00 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 31.87 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 42.76 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 124.40 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 76.69 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 33.35 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 19.13 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 24.24 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 29.89 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 32.40 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 27.40 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 44.34 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 137.90 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 66.36 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 29.81 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 28.59 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 35.66 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 29.14 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 40.70 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 36.99 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 41.79 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 109.78 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 49.77 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 34.39 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 32.78 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 34.04 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 36.89 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 39.52 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 31.80 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 32.72 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 97.76 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 62.26 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 46.05 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 42.49 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 44.51 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 41.44 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 33.17 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 40.42 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 41.90 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 137.03 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 75.12 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 62.37 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 58.79 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 58.89 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 51.89 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 51.41 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 51.39 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 59.19 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 119.66 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 81.52 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 71.99 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 67.65 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 61.27 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 61.59 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 64.84 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 61.48 
