mcline3.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 95.21 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 72.81 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 36.96 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 19.45 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 14.12 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 13.90 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 19.83 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 30.52 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 34.93 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 128.80 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 79.63 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 40.70 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 24.10 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 17.30 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 21.63 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 28.70 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 33.40 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 28.95 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 122.10 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 77.84 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 35.93 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 21.08 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 21.32 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 32.30 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 31.11 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 34.75 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 20.02 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 137.11 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 71.86 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 33.05 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 28.69 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 34.65 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 32.54 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 38.60 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 39.60 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 32.51 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 111.54 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 53.98 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 36.62 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 34.81 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 36.22 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 35.50 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 34.56 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 39.83 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 42.49 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 100.09 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 65.97 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 48.02 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 45.23 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 49.74 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 45.01 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 38.38 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 36.14 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 49.95 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 141.55 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 77.62 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 63.89 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 61.34 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 58.29 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 54.46 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 59.43 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 43.70 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 72.21 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 122.49 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 86.23 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 74.54 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 66.28 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 57.33 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 72.89 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 68.29 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 58.41 
4  7.00  0.00 8.00  0.00 17.00  0.00 18.00  0.00 78.25 
4  8.00  0.00 9.00  0.00 10.00  0.00 11.00  0.00 138.97 
4  8.00  0.00 9.00  0.00 11.00  0.00 12.00  0.00 118.33 
4  8.00  0.00 9.00  0.00 12.00  0.00 13.00  0.00 97.26 
4  8.00  0.00 9.00  0.00 13.00  0.00 14.00  0.00 82.49 
4  8.00  0.00 9.00  0.00 14.00  0.00 15.00  0.00 83.49 
4  8.00  0.00 9.00  0.00 15.00  0.00 16.00  0.00 78.14 
4  8.00  0.00 9.00  0.00 16.00  0.00 17.00  0.00 81.84 
4  8.00  0.00 9.00  0.00 17.00  0.00 18.00  0.00 70.36 
4  8.00  0.00 9.00  0.00 18.00  0.00 19.00  0.00 90.45 
4  9.00  0.00 10.00  0.00 11.00  0.00 12.00  0.00 154.35 
4  9.00  0.00 10.00  0.00 12.00  0.00 13.00  0.00 111.91 
4  9.00  0.00 10.00  0.00 13.00  0.00 14.00  0.00 86.76 
4  9.00  0.00 10.00  0.00 14.00  0.00 15.00  0.00 85.52 
4  9.00  0.00 10.00  0.00 15.00  0.00 16.00  0.00 89.77 
4  9.00  0.00 10.00  0.00 16.00  0.00 17.00  0.00 88.34 
4  9.00  0.00 10.00  0.00 17.00  0.00 18.00  0.00 87.49 
4  9.00  0.00 10.00  0.00 18.00  0.00 19.00  0.00 85.90 
4  9.00  0.00 10.00  0.00 19.00  0.00 20.00  0.00 100.27 
4  10.00  0.00 11.00  0.00 12.00  0.00 13.00  0.00 137.68 
4  10.00  0.00 11.00  0.00 13.00  0.00 14.00  0.00 82.57 
4  10.00  0.00 11.00  0.00 14.00  0.00 15.00  0.00 77.10 
4  10.00  0.00 11.00  0.00 15.00  0.00 16.00  0.00 73.45 
4  10.00  0.00 11.00  0.00 16.00  0.00 17.00  0.00 71.99 
4  10.00  0.00 11.00  0.00 17.00  0.00 18.00  0.00 69.63 
4  10.00  0.00 11.00  0.00 18.00  0.00 19.00  0.00 90.23 
4  10.00  0.00 11.00  0.00 19.00  0.00 20.00  0.00 91.75 
4  10.00  0.00 11.00  0.00 20.00  0.00 21.00  0.00 144.14 
4  11.00  0.00 12.00  0.00 13.00  0.00 14.00  0.00 120.90 
4  11.00  0.00 12.00  0.00 14.00  0.00 15.00  0.00 88.07 
4  11.00  0.00 12.00  0.00 15.00  0.00 16.00  0.00 74.26 
4  11.00  0.00 12.00  0.00 16.00  0.00 17.00  0.00 70.90 
4  11.00  0.00 12.00  0.00 17.00  0.00 18.00  0.00 68.07 
4  11.00  0.00 12.00  0.00 18.00  0.00 19.00  0.00 83.81 
4  11.00  0.00 12.00  0.00 19.00  0.00 20.00  0.00 76.24 
4  11.00  0.00 12.00  0.00 20.00  0.00 21.00  0.00 93.73 
4  11.00  0.00 12.00  0.00 21.00  0.00 22.00  0.00 96.80 
4  12.00  0.00 13.00  0.00 14.00  0.00 15.00  0.00 134.57 
4  12.00  0.00 13.00  0.00 15.00  0.00 16.00  0.00 85.90 
4  12.00  0.00 13.00  0.00 16.00  0.00 17.00  0.00 73.10 
4  12.00  0.00 13.00  0.00 17.00  0.00 18.00  0.00 69.33 
4  12.00  0.00 13.00  0.00 18.00  0.00 19.00  0.00 80.42 
4  12.00  0.00 13.00  0.00 19.00  0.00 20.00  0.00 82.72 
4  12.00  0.00 13.00  0.00 20.00  0.00 21.00  0.00 94.92 
4  12.00  0.00 13.00  0.00 21.00  0.00 22.00  0.00 117.90 
4  12.00  0.00 13.00  0.00 22.00  0.00 23.00  0.00 127.65 
4  13.00  0.00 14.00  0.00 15.00  0.00 16.00  0.00 119.29 
4  13.00  0.00 14.00  0.00 16.00  0.00 17.00  0.00 74.85 
4  13.00  0.00 14.00  0.00 17.00  0.00 18.00  0.00 60.70 
4  13.00  0.00 14.00  0.00 18.00  0.00 19.00  0.00 72.78 
4  13.00  0.00 14.00  0.00 19.00  0.00 20.00  0.00 74.08 
4  13.00  0.00 14.00  0.00 20.00  0.00 21.00  0.00 88.19 
4  13.00  0.00 14.00  0.00 21.00  0.00 22.00  0.00 90.75 
4  13.00  0.00 14.00  0.00 22.00  0.00 23.00  0.00 100.93 
4  14.00  0.00 15.00  0.00 16.00  0.00 17.00  0.00 147.75 
4  14.00  0.00 15.00  0.00 17.00  0.00 18.00  0.00 74.88 
4  14.00  0.00 15.00  0.00 18.00  0.00 19.00  0.00 74.28 
4  14.00  0.00 15.00  0.00 19.00  0.00 20.00  0.00 76.17 
4  14.00  0.00 15.00  0.00 20.00  0.00 21.00  0.00 90.64 
4  14.00  0.00 15.00  0.00 21.00  0.00 22.00  0.00 88.25 
4  14.00  0.00 15.00  0.00 22.00  0.00 23.00  0.00 80.82 
4  15.00  0.00 16.00  0.00 17.00  0.00 18.00  0.00 110.30 
4  15.00  0.00 16.00  0.00 18.00  0.00 19.00  0.00 83.38 
4  15.00  0.00 16.00  0.00 19.00  0.00 20.00  0.00 74.86 
4  15.00  0.00 16.00  0.00 20.00  0.00 21.00  0.00 80.77 
4  15.00  0.00 16.00  0.00 21.00  0.00 22.00  0.00 85.77 
4  15.00  0.00 16.00  0.00 22.00  0.00 23.00  0.00 93.53 
4  16.00  0.00 17.00  0.00 18.00  0.00 19.00  0.00 103.67 
4  16.00  0.00 17.00  0.00 19.00  0.00 20.00  0.00 81.70 
4  16.00  0.00 17.00  0.00 20.00  0.00 21.00  0.00 77.52 
4  16.00  0.00 17.00  0.00 21.00  0.00 22.00  0.00 79.17 
4  16.00  0.00 17.00  0.00 22.00  0.00 23.00  0.00 79.34 
4  17.00  0.00 18.00  0.00 19.00  0.00 20.00  0.00 99.69 
4  17.00  0.00 18.00  0.00 20.00  0.00 21.00  0.00 83.84 
4  17.00  0.00 18.00  0.00 21.00  0.00 22.00  0.00 73.26 
4  17.00  0.00 18.00  0.00 22.00  0.00 23.00  0.00 76.25 
4  18.00  0.00 19.00  0.00 20.00  0.00 21.00  0.00 121.62 
4  18.00  0.00 19.00  0.00 21.00  0.00 22.00  0.00 102.08 
4  18.00  0.00 19.00  0.00 22.00  0.00 23.00  0.00 92.09 
4  19.00  0.00 20.00  0.00 21.00  0.00 22.00  0.00 130.95 
4  19.00  0.00 20.00  0.00 22.00  0.00 23.00  0.00 124.95 
4  20.00  0.00 21.00  0.00 22.00  0.00 23.00  0.00 141.49 
0
0
0
0
