mcline2.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 129.47 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 116.60 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 104.25 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 88.17 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 88.75 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 86.19 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 83.44 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 110.58 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 92.28 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 145.22 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 123.48 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 99.18 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 95.81 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 91.65 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 88.29 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 99.84 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 90.36 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 105.20 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 153.29 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 112.75 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 102.07 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 90.29 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 82.92 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 94.68 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 90.28 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 108.11 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 87.20 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 140.87 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 116.29 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 98.81 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 87.79 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 98.19 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 87.89 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 107.18 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 94.29 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 122.70 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 158.10 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 114.74 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 96.99 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 110.12 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 89.94 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 108.44 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 36.51 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 122.10 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 139.22 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 117.75 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 94.78 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 102.89 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 86.38 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 96.42 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 100.08 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 75.79 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 92.47 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 87.12 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 125.94 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 116.70 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 97.53 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 109.23 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 95.11 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 96.81 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 97.35 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 92.20 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 35.06 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 157.18 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 112.83 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 117.07 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 99.09 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 92.36 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 85.10 
