mcline6.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 123.64 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 57.07 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 47.81 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 51.10 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 46.66 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 56.72 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 82.43 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 69.46 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 129.59 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 76.86 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 51.97 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 50.27 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 45.08 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 56.52 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 70.31 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 72.39 
4  7.00  0.00 8.00  0.00 17.00  0.00 18.00  0.00 62.73 
4  8.00  0.00 9.00  0.00 10.00  0.00 11.00  0.00 137.71 
4  8.00  0.00 9.00  0.00 11.00  0.00 12.00  0.00 76.69 
4  8.00  0.00 9.00  0.00 12.00  0.00 13.00  0.00 60.01 
4  8.00  0.00 9.00  0.00 13.00  0.00 14.00  0.00 45.98 
4  8.00  0.00 9.00  0.00 14.00  0.00 15.00  0.00 56.38 
4  8.00  0.00 9.00  0.00 15.00  0.00 16.00  0.00 74.26 
4  8.00  0.00 9.00  0.00 16.00  0.00 17.00  0.00 66.74 
4  8.00  0.00 9.00  0.00 17.00  0.00 18.00  0.00 81.21 
4  8.00  0.00 9.00  0.00 18.00  0.00 19.00  0.00 62.61 
4  9.00  0.00 10.00  0.00 11.00  0.00 12.00  0.00 158.62 
4  9.00  0.00 10.00  0.00 12.00  0.00 13.00  0.00 86.44 
4  9.00  0.00 10.00  0.00 13.00  0.00 14.00  0.00 49.84 
4  9.00  0.00 10.00  0.00 14.00  0.00 15.00  0.00 51.18 
4  9.00  0.00 10.00  0.00 15.00  0.00 16.00  0.00 62.47 
4  9.00  0.00 10.00  0.00 16.00  0.00 17.00  0.00 62.58 
4  9.00  0.00 10.00  0.00 17.00  0.00 18.00  0.00 45.44 
4  9.00  0.00 10.00  0.00 18.00  0.00 19.00  0.00 57.20 
4  9.00  0.00 10.00  0.00 19.00  0.00 20.00  0.00 47.44 
4  10.00  0.00 11.00  0.00 12.00  0.00 13.00  0.00 156.57 
4  10.00  0.00 11.00  0.00 13.00  0.00 14.00  0.00 67.62 
4  10.00  0.00 11.00  0.00 14.00  0.00 15.00  0.00 58.15 
4  10.00  0.00 11.00  0.00 15.00  0.00 16.00  0.00 68.72 
4  10.00  0.00 11.00  0.00 16.00  0.00 17.00  0.00 58.69 
4  10.00  0.00 11.00  0.00 17.00  0.00 18.00  0.00 56.41 
4  10.00  0.00 11.00  0.00 18.00  0.00 19.00  0.00 64.97 
4  10.00  0.00 11.00  0.00 19.00  0.00 20.00  0.00 30.46 
4  10.00  0.00 11.00  0.00 20.00  0.00 21.00  0.00 24.59 
4  11.00  0.00 12.00  0.00 13.00  0.00 14.00  0.00 100.39 
4  11.00  0.00 12.00  0.00 14.00  0.00 15.00  0.00 63.29 
4  11.00  0.00 12.00  0.00 15.00  0.00 16.00  0.00 68.28 
4  11.00  0.00 12.00  0.00 16.00  0.00 17.00  0.00 55.42 
4  11.00  0.00 12.00  0.00 17.00  0.00 18.00  0.00 61.26 
4  11.00  0.00 12.00  0.00 18.00  0.00 19.00  0.00 45.98 
4  11.00  0.00 12.00  0.00 19.00  0.00 20.00  0.00 32.44 
4  11.00  0.00 12.00  0.00 20.00  0.00 21.00  0.00 17.95 
4  11.00  0.00 12.00  0.00 21.00  0.00 22.00  0.00 36.79 
4  12.00  0.00 13.00  0.00 14.00  0.00 15.00  0.00 103.60 
4  12.00  0.00 13.00  0.00 15.00  0.00 16.00  0.00 74.10 
4  12.00  0.00 13.00  0.00 16.00  0.00 17.00  0.00 58.58 
4  12.00  0.00 13.00  0.00 17.00  0.00 18.00  0.00 60.89 
4  12.00  0.00 13.00  0.00 18.00  0.00 19.00  0.00 52.33 
4  12.00  0.00 13.00  0.00 19.00  0.00 20.00  0.00 43.37 
4  12.00  0.00 13.00  0.00 20.00  0.00 21.00  0.00 44.98 
4  12.00  0.00 13.00  0.00 21.00  0.00 22.00  0.00 41.82 
4  12.00  0.00 13.00  0.00 22.00  0.00 23.00  0.00 44.48 
4  13.00  0.00 14.00  0.00 15.00  0.00 16.00  0.00 89.52 
4  13.00  0.00 14.00  0.00 16.00  0.00 17.00  0.00 55.60 
4  13.00  0.00 14.00  0.00 17.00  0.00 18.00  0.00 53.84 
4  13.00  0.00 14.00  0.00 18.00  0.00 19.00  0.00 45.68 
4  13.00  0.00 14.00  0.00 19.00  0.00 20.00  0.00 36.89 
4  13.00  0.00 14.00  0.00 20.00  0.00 21.00  0.00 33.03 
4  13.00  0.00 14.00  0.00 21.00  0.00 22.00  0.00 33.17 
4  13.00  0.00 14.00  0.00 22.00  0.00 23.00  0.00 20.00 
4  14.00  0.00 15.00  0.00 16.00  0.00 17.00  0.00 70.88 
4  14.00  0.00 15.00  0.00 17.00  0.00 18.00  0.00 63.66 
4  14.00  0.00 15.00  0.00 18.00  0.00 19.00  0.00 51.92 
4  14.00  0.00 15.00  0.00 19.00  0.00 20.00  0.00 43.74 
4  14.00  0.00 15.00  0.00 20.00  0.00 21.00  0.00 39.48 
4  14.00  0.00 15.00  0.00 21.00  0.00 22.00  0.00 43.93 
4  14.00  0.00 15.00  0.00 22.00  0.00 23.00  0.00 47.33 
4  15.00  0.00 16.00  0.00 17.00  0.00 18.00  0.00 98.93 
4  15.00  0.00 16.00  0.00 18.00  0.00 19.00  0.00 60.58 
4  15.00  0.00 16.00  0.00 19.00  0.00 20.00  0.00 48.89 
4  15.00  0.00 16.00  0.00 20.00  0.00 21.00  0.00 39.35 
4  15.00  0.00 16.00  0.00 21.00  0.00 22.00  0.00 40.55 
4  15.00  0.00 16.00  0.00 22.00  0.00 23.00  0.00 40.58 
4  16.00  0.00 17.00  0.00 18.00  0.00 19.00  0.00 84.03 
4  16.00  0.00 17.00  0.00 19.00  0.00 20.00  0.00 50.34 
4  16.00  0.00 17.00  0.00 20.00  0.00 21.00  0.00 32.96 
4  16.00  0.00 17.00  0.00 21.00  0.00 22.00  0.00 28.11 
4  16.00  0.00 17.00  0.00 22.00  0.00 23.00  0.00 29.34 
4  17.00  0.00 18.00  0.00 19.00  0.00 20.00  0.00 102.30 
4  17.00  0.00 18.00  0.00 20.00  0.00 21.00  0.00 45.87 
4  17.00  0.00 18.00  0.00 21.00  0.00 22.00  0.00 30.34 
4  17.00  0.00 18.00  0.00 22.00  0.00 23.00  0.00 26.72 
4  18.00  0.00 19.00  0.00 20.00  0.00 21.00  0.00 80.92 
4  18.00  0.00 19.00  0.00 21.00  0.00 22.00  0.00 40.90 
4  18.00  0.00 19.00  0.00 22.00  0.00 23.00  0.00 25.24 
4  19.00  0.00 20.00  0.00 21.00  0.00 22.00  0.00 91.39 
4  19.00  0.00 20.00  0.00 22.00  0.00 23.00  0.00 44.52 
4  20.00  0.00 21.00  0.00 22.00  0.00 23.00  0.00 89.82 
0
0
0
0
