mcline5.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 135.41 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 120.94 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 99.26 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 84.58 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 80.17 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 78.78 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 73.56 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 66.81 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 54.15 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 139.95 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 111.44 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 88.37 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 83.21 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 79.66 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 73.18 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 64.72 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 58.56 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 55.19 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 127.33 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 94.16 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 81.97 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 75.60 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 68.17 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 59.55 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 55.53 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 51.87 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 52.80 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 115.20 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 89.14 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 78.41 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 69.78 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 59.10 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 53.58 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 51.61 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 48.44 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 37.24 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 106.77 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 79.67 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 64.05 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 53.41 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 50.66 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 45.91 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 41.75 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 32.93 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 28.97 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 102.12 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 63.30 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 47.47 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 44.01 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 41.97 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 42.47 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 36.38 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 40.52 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 39.04 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 86.97 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 50.22 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 38.38 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 33.61 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 30.01 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 26.23 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 39.76 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 22.52 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 49.26 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 84.06 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 46.33 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 33.80 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 28.25 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 26.63 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 24.76 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 26.62 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 35.86 
4  7.00  0.00 8.00  0.00 17.00  0.00 18.00  0.00 24.52 
4  8.00  0.00 9.00  0.00 10.00  0.00 11.00  0.00 85.18 
4  8.00  0.00 9.00  0.00 11.00  0.00 12.00  0.00 43.21 
4  8.00  0.00 9.00  0.00 12.00  0.00 13.00  0.00 26.72 
4  8.00  0.00 9.00  0.00 13.00  0.00 14.00  0.00 23.86 
4  8.00  0.00 9.00  0.00 14.00  0.00 15.00  0.00 18.93 
4  8.00  0.00 9.00  0.00 15.00  0.00 16.00  0.00 18.29 
4  8.00  0.00 9.00  0.00 16.00  0.00 17.00  0.00 20.40 
4  8.00  0.00 9.00  0.00 17.00  0.00 18.00  0.00 25.97 
4  8.00  0.00 9.00  0.00 18.00  0.00 19.00  0.00 32.03 
4  9.00  0.00 10.00  0.00 11.00  0.00 12.00  0.00 93.05 
4  9.00  0.00 10.00  0.00 12.00  0.00 13.00  0.00 40.09 
4  9.00  0.00 10.00  0.00 13.00  0.00 14.00  0.00 21.57 
4  9.00  0.00 10.00  0.00 14.00  0.00 15.00  0.00 18.92 
4  9.00  0.00 10.00  0.00 15.00  0.00 16.00  0.00 15.33 
4  9.00  0.00 10.00  0.00 16.00  0.00 17.00  0.00 14.29 
4  9.00  0.00 10.00  0.00 17.00  0.00 18.00  0.00 17.39 
4  9.00  0.00 10.00  0.00 18.00  0.00 19.00  0.00 18.05 
4  9.00  0.00 10.00  0.00 19.00  0.00 20.00  0.00 15.43 
4  10.00  0.00 11.00  0.00 12.00  0.00 13.00  0.00 90.35 
4  10.00  0.00 11.00  0.00 13.00  0.00 14.00  0.00 31.14 
4  10.00  0.00 11.00  0.00 14.00  0.00 15.00  0.00 18.85 
4  10.00  0.00 11.00  0.00 15.00  0.00 16.00  0.00 17.06 
4  10.00  0.00 11.00  0.00 16.00  0.00 17.00  0.00 16.77 
4  10.00  0.00 11.00  0.00 17.00  0.00 18.00  0.00 10.18 
4  10.00  0.00 11.00  0.00 18.00  0.00 19.00  0.00 25.41 
4  10.00  0.00 11.00  0.00 19.00  0.00 20.00  0.00 15.91 
4  10.00  0.00 11.00  0.00 20.00  0.00 21.00  0.00 36.93 
4  11.00  0.00 12.00  0.00 13.00  0.00 14.00  0.00 73.43 
4  11.00  0.00 12.00  0.00 14.00  0.00 15.00  0.00 27.28 
4  11.00  0.00 12.00  0.00 15.00  0.00 16.00  0.00 16.14 
4  11.00  0.00 12.00  0.00 16.00  0.00 17.00  0.00 13.54 
4  11.00  0.00 12.00  0.00 17.00  0.00 18.00  0.00 13.43 
4  11.00  0.00 12.00  0.00 18.00  0.00 19.00  0.00 16.21 
4  11.00  0.00 12.00  0.00 19.00  0.00 20.00  0.00 12.92 
4  11.00  0.00 12.00  0.00 20.00  0.00 21.00  0.00 13.00 
4  11.00  0.00 12.00  0.00 21.00  0.00 22.00  0.00 5.05 
4  12.00  0.00 13.00  0.00 14.00  0.00 15.00  0.00 75.84 
4  12.00  0.00 13.00  0.00 15.00  0.00 16.00  0.00 30.89 
4  12.00  0.00 13.00  0.00 16.00  0.00 17.00  0.00 18.11 
4  12.00  0.00 13.00  0.00 17.00  0.00 18.00  0.00 13.94 
4  12.00  0.00 13.00  0.00 18.00  0.00 19.00  0.00 11.83 
4  12.00  0.00 13.00  0.00 19.00  0.00 20.00  0.00 11.34 
4  12.00  0.00 13.00  0.00 20.00  0.00 21.00  0.00 14.21 
4  12.00  0.00 13.00  0.00 21.00  0.00 22.00  0.00 14.48 
4  12.00  0.00 13.00  0.00 22.00  0.00 23.00  0.00 7.68 
