mcline1.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
801
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 127.32 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 76.91 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 62.98 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 51.84 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 40.79 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 43.90 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 55.12 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 66.74 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 66.72 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 121.25 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 79.65 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 59.37 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 47.78 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 50.40 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 60.24 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 61.84 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 42.60 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 81.30 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 116.33 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 75.13 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 51.56 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 49.26 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 54.17 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 55.06 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 61.16 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 66.40 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 67.00 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 120.39 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 62.21 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 56.78 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 49.97 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 48.15 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 57.11 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 59.71 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 80.59 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 59.61 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 138.98 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 84.52 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 54.98 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 54.04 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 52.55 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 50.31 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 54.21 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 83.69 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 78.18 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 188.84 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 83.08 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 62.94 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 55.19 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 48.63 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 54.89 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 57.29 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 78.80 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 83.81 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 128.43 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 75.41 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 51.07 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 45.86 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 46.43 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 33.99 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 46.08 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 42.49 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 32.68 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 138.51 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 75.01 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 52.38 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 49.00 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 50.90 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 57.15 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 55.72 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 50.96 
4  7.00  0.00 8.00  0.00 17.00  0.00 18.00  0.00 61.19 
4  8.00  0.00 9.00  0.00 10.00  0.00 11.00  0.00 116.42 
4  8.00  0.00 9.00  0.00 11.00  0.00 12.00  0.00 62.41 
4  8.00  0.00 9.00  0.00 12.00  0.00 13.00  0.00 49.73 
4  8.00  0.00 9.00  0.00 13.00  0.00 14.00  0.00 49.22 
4  8.00  0.00 9.00  0.00 14.00  0.00 15.00  0.00 53.76 
4  8.00  0.00 9.00  0.00 15.00  0.00 16.00  0.00 57.84 
4  8.00  0.00 9.00  0.00 16.00  0.00 17.00  0.00 50.91 
4  8.00  0.00 9.00  0.00 17.00  0.00 18.00  0.00 45.02 
4  8.00  0.00 9.00  0.00 18.00  0.00 19.00  0.00 74.10 
4  9.00  0.00 10.00  0.00 11.00  0.00 12.00  0.00 105.01 
4  9.00  0.00 10.00  0.00 12.00  0.00 13.00  0.00 61.17 
4  9.00  0.00 10.00  0.00 13.00  0.00 14.00  0.00 53.44 
4  9.00  0.00 10.00  0.00 14.00  0.00 15.00  0.00 52.09 
4  9.00  0.00 10.00  0.00 15.00  0.00 16.00  0.00 55.55 
4  9.00  0.00 10.00  0.00 16.00  0.00 17.00  0.00 57.21 
4  9.00  0.00 10.00  0.00 17.00  0.00 18.00  0.00 62.94 
4  9.00  0.00 10.00  0.00 18.00  0.00 19.00  0.00 63.70 
4  9.00  0.00 10.00  0.00 19.00  0.00 20.00  0.00 59.37 
4  10.00  0.00 11.00  0.00 12.00  0.00 13.00  0.00 81.51 
4  10.00  0.00 11.00  0.00 13.00  0.00 14.00  0.00 59.38 
4  10.00  0.00 11.00  0.00 14.00  0.00 15.00  0.00 51.17 
4  10.00  0.00 11.00  0.00 15.00  0.00 16.00  0.00 50.24 
4  10.00  0.00 11.00  0.00 16.00  0.00 17.00  0.00 54.85 
4  10.00  0.00 11.00  0.00 17.00  0.00 18.00  0.00 57.91 
4  10.00  0.00 11.00  0.00 18.00  0.00 19.00  0.00 66.21 
4  10.00  0.00 11.00  0.00 19.00  0.00 20.00  0.00 56.69 
4  10.00  0.00 11.00  0.00 20.00  0.00 21.00  0.00 77.40 
4  11.00  0.00 12.00  0.00 13.00  0.00 14.00  0.00 77.13 
4  11.00  0.00 12.00  0.00 14.00  0.00 15.00  0.00 54.84 
4  11.00  0.00 12.00  0.00 15.00  0.00 16.00  0.00 48.22 
4  11.00  0.00 12.00  0.00 16.00  0.00 17.00  0.00 42.23 
4  11.00  0.00 12.00  0.00 17.00  0.00 18.00  0.00 51.43 
4  11.00  0.00 12.00  0.00 18.00  0.00 19.00  0.00 60.60 
4  11.00  0.00 12.00  0.00 19.00  0.00 20.00  0.00 60.37 
4  11.00  0.00 12.00  0.00 20.00  0.00 21.00  0.00 60.06 
4  11.00  0.00 12.00  0.00 21.00  0.00 22.00  0.00 55.39 
4  12.00  0.00 13.00  0.00 14.00  0.00 15.00  0.00 73.66 
4  12.00  0.00 13.00  0.00 15.00  0.00 16.00  0.00 53.58 
4  12.00  0.00 13.00  0.00 16.00  0.00 17.00  0.00 50.33 
4  12.00  0.00 13.00  0.00 17.00  0.00 18.00  0.00 52.71 
4  12.00  0.00 13.00  0.00 18.00  0.00 19.00  0.00 56.92 
4  12.00  0.00 13.00  0.00 19.00  0.00 20.00  0.00 56.47 
4  12.00  0.00 13.00  0.00 20.00  0.00 21.00  0.00 56.14 
4  12.00  0.00 13.00  0.00 21.00  0.00 22.00  0.00 45.42 
4  12.00  0.00 13.00  0.00 22.00  0.00 23.00  0.00 39.98 
4  13.00  0.00 14.00  0.00 15.00  0.00 16.00  0.00 78.37 
4  13.00  0.00 14.00  0.00 16.00  0.00 17.00  0.00 55.70 
4  13.00  0.00 14.00  0.00 17.00  0.00 18.00  0.00 50.90 
4  13.00  0.00 14.00  0.00 18.00  0.00 19.00  0.00 54.18 
4  13.00  0.00 14.00  0.00 19.00  0.00 20.00  0.00 55.12 
4  13.00  0.00 14.00  0.00 20.00  0.00 21.00  0.00 53.18 
4  13.00  0.00 14.00  0.00 21.00  0.00 22.00  0.00 43.74 
4  13.00  0.00 14.00  0.00 22.00  0.00 23.00  0.00 49.57 
4  14.00  0.00 15.00  0.00 16.00  0.00 17.00  0.00 83.19 
4  14.00  0.00 15.00  0.00 17.00  0.00 18.00  0.00 53.86 
4  14.00  0.00 15.00  0.00 18.00  0.00 19.00  0.00 52.21 
4  14.00  0.00 15.00  0.00 19.00  0.00 20.00  0.00 51.10 
4  14.00  0.00 15.00  0.00 20.00  0.00 21.00  0.00 51.21 
4  14.00  0.00 15.00  0.00 21.00  0.00 22.00  0.00 45.68 
4  14.00  0.00 15.00  0.00 22.00  0.00 23.00  0.00 42.20 
