mcline4.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 133.25 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 13.55 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 15.29 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 19.63 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 18.75 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 108.96 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 56.59 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 27.10 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 18.82 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 19.98 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 23.35 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 12.79 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 15.95 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 50.61 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 137.09 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 50.93 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 28.46 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 20.53 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 14.72 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 4.29 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 17.38 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 12.51 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 30.22 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 116.31 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 56.76 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 29.89 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 14.09 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 11.06 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 17.71 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 19.37 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 16.98 
4  7.00  0.00 8.00  0.00 17.00  0.00 18.00  0.00 26.80 
4  8.00  0.00 9.00  0.00 10.00  0.00 11.00  0.00 158.36 
4  8.00  0.00 9.00  0.00 11.00  0.00 12.00  0.00 72.32 
4  8.00  0.00 9.00  0.00 12.00  0.00 13.00  0.00 37.82 
4  8.00  0.00 9.00  0.00 13.00  0.00 14.00  0.00 17.96 
4  8.00  0.00 9.00  0.00 14.00  0.00 15.00  0.00 15.00 
4  8.00  0.00 9.00  0.00 15.00  0.00 16.00  0.00 1.13 
4  8.00  0.00 9.00  0.00 16.00  0.00 17.00  0.00 25.30 
4  8.00  0.00 9.00  0.00 17.00  0.00 18.00  0.00 20.51 
4  8.00  0.00 9.00  0.00 18.00  0.00 19.00  0.00 42.92 
4  9.00  0.00 10.00  0.00 11.00  0.00 12.00  0.00 157.02 
4  9.00  0.00 10.00  0.00 12.00  0.00 13.00  0.00 80.19 
4  9.00  0.00 10.00  0.00 13.00  0.00 14.00  0.00 35.85 
4  9.00  0.00 10.00  0.00 14.00  0.00 15.00  0.00 27.22 
4  9.00  0.00 10.00  0.00 15.00  0.00 16.00  0.00 17.66 
4  9.00  0.00 10.00  0.00 16.00  0.00 17.00  0.00 31.36 
4  9.00  0.00 10.00  0.00 17.00  0.00 18.00  0.00 29.32 
4  9.00  0.00 10.00  0.00 18.00  0.00 19.00  0.00 31.82 
4  9.00  0.00 10.00  0.00 19.00  0.00 20.00  0.00 2.06 
4  10.00  0.00 11.00  0.00 12.00  0.00 13.00  0.00 154.41 
4  10.00  0.00 11.00  0.00 13.00  0.00 14.00  0.00 71.87 
4  10.00  0.00 11.00  0.00 14.00  0.00 15.00  0.00 45.14 
4  10.00  0.00 11.00  0.00 15.00  0.00 16.00  0.00 29.71 
4  10.00  0.00 11.00  0.00 16.00  0.00 17.00  0.00 27.27 
4  10.00  0.00 11.00  0.00 17.00  0.00 18.00  0.00 37.01 
4  10.00  0.00 11.00  0.00 18.00  0.00 19.00  0.00 39.71 
4  10.00  0.00 11.00  0.00 19.00  0.00 20.00  0.00 34.95 
4  10.00  0.00 11.00  0.00 20.00  0.00 21.00  0.00 22.86 
4  11.00  0.00 12.00  0.00 13.00  0.00 14.00  0.00 105.75 
4  11.00  0.00 12.00  0.00 14.00  0.00 15.00  0.00 68.34 
4  11.00  0.00 12.00  0.00 15.00  0.00 16.00  0.00 40.57 
4  11.00  0.00 12.00  0.00 16.00  0.00 17.00  0.00 31.57 
4  11.00  0.00 12.00  0.00 17.00  0.00 18.00  0.00 43.47 
4  11.00  0.00 12.00  0.00 18.00  0.00 19.00  0.00 39.79 
4  11.00  0.00 12.00  0.00 19.00  0.00 20.00  0.00 44.17 
4  11.00  0.00 12.00  0.00 20.00  0.00 21.00  0.00 39.16 
4  11.00  0.00 12.00  0.00 21.00  0.00 22.00  0.00 64.28 
4  12.00  0.00 13.00  0.00 14.00  0.00 15.00  0.00 123.02 
4  12.00  0.00 13.00  0.00 15.00  0.00 16.00  0.00 64.84 
4  12.00  0.00 13.00  0.00 16.00  0.00 17.00  0.00 40.93 
4  12.00  0.00 13.00  0.00 17.00  0.00 18.00  0.00 46.68 
4  12.00  0.00 13.00  0.00 18.00  0.00 19.00  0.00 55.20 
4  12.00  0.00 13.00  0.00 19.00  0.00 20.00  0.00 41.30 
4  12.00  0.00 13.00  0.00 20.00  0.00 21.00  0.00 36.82 
4  12.00  0.00 13.00  0.00 21.00  0.00 22.00  0.00 45.90 
4  12.00  0.00 13.00  0.00 22.00  0.00 23.00  0.00 101.77 
4  13.00  0.00 14.00  0.00 15.00  0.00 16.00  0.00 99.44 
4  13.00  0.00 14.00  0.00 16.00  0.00 17.00  0.00 49.51 
4  13.00  0.00 14.00  0.00 17.00  0.00 18.00  0.00 47.47 
4  13.00  0.00 14.00  0.00 18.00  0.00 19.00  0.00 50.37 
4  13.00  0.00 14.00  0.00 19.00  0.00 20.00  0.00 47.91 
4  13.00  0.00 14.00  0.00 20.00  0.00 21.00  0.00 55.90 
4  13.00  0.00 14.00  0.00 21.00  0.00 22.00  0.00 68.16 
4  13.00  0.00 14.00  0.00 22.00  0.00 23.00  0.00 61.32 
4  14.00  0.00 15.00  0.00 16.00  0.00 17.00  0.00 94.33 
4  14.00  0.00 15.00  0.00 17.00  0.00 18.00  0.00 65.93 
4  14.00  0.00 15.00  0.00 18.00  0.00 19.00  0.00 62.24 
4  14.00  0.00 15.00  0.00 19.00  0.00 20.00  0.00 58.95 
4  14.00  0.00 15.00  0.00 20.00  0.00 21.00  0.00 61.95 
4  14.00  0.00 15.00  0.00 21.00  0.00 22.00  0.00 69.18 
4  14.00  0.00 15.00  0.00 22.00  0.00 23.00  0.00 59.33 
4  15.00  0.00 16.00  0.00 17.00  0.00 18.00  0.00 128.86 
4  15.00  0.00 16.00  0.00 18.00  0.00 19.00  0.00 87.58 
4  15.00  0.00 16.00  0.00 19.00  0.00 20.00  0.00 74.53 
4  15.00  0.00 16.00  0.00 20.00  0.00 21.00  0.00 70.96 
4  15.00  0.00 16.00  0.00 21.00  0.00 22.00  0.00 73.05 
4  15.00  0.00 16.00  0.00 22.00  0.00 23.00  0.00 79.94 
4  16.00  0.00 17.00  0.00 18.00  0.00 19.00  0.00 125.30 
4  16.00  0.00 17.00  0.00 19.00  0.00 20.00  0.00 96.51 
4  16.00  0.00 17.00  0.00 20.00  0.00 21.00  0.00 90.71 
4  16.00  0.00 17.00  0.00 21.00  0.00 22.00  0.00 98.57 
4  16.00  0.00 17.00  0.00 22.00  0.00 23.00  0.00 97.09 
4  17.00  0.00 18.00  0.00 19.00  0.00 20.00  0.00 124.76 
4  17.00  0.00 18.00  0.00 20.00  0.00 21.00  0.00 110.70 
4  17.00  0.00 18.00  0.00 21.00  0.00 22.00  0.00 117.75 
4  17.00  0.00 18.00  0.00 22.00  0.00 23.00  0.00 113.29 
4  18.00  0.00 19.00  0.00 20.00  0.00 21.00  0.00 133.41 
4  18.00  0.00 19.00  0.00 21.00  0.00 22.00  0.00 129.76 
4  18.00  0.00 19.00  0.00 22.00  0.00 23.00  0.00 115.81 
4  19.00  0.00 20.00  0.00 21.00  0.00 22.00  0.00 149.50 
4  19.00  0.00 20.00  0.00 22.00  0.00 23.00  0.00 116.43 
4  20.00  0.00 21.00  0.00 22.00  0.00 23.00  0.00 128.78 
0
0
0
0
