mcline4.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 140.35 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 105.42 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 66.53 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 40.80 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 28.37 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 20.26 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 18.50 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 21.88 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 20.50 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 127.18 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 89.89 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 54.10 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 32.92 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 22.59 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 20.28 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 19.25 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 18.74 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 11.85 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 133.91 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 88.48 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 51.98 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 30.52 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 23.66 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 14.16 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 17.17 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 16.98 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 21.90 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 137.11 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 84.84 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 43.81 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 29.70 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 16.21 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 15.40 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 16.12 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 23.03 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 21.47 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 135.84 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 71.64 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 42.79 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 22.66 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 18.40 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 14.77 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 12.97 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 9.23 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 32.66 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 116.30 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 70.21 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 34.47 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 22.95 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 20.61 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 7.61 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 11.55 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 15.44 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 3.07 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 136.96 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 60.54 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 36.16 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 25.35 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 13.50 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 13.94 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 16.30 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 26.36 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 24.30 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 118.65 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 66.73 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 34.64 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 20.37 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 15.14 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 12.68 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 14.29 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 22.57 
4  7.00  0.00 8.00  0.00 17.00  0.00 18.00  0.00 21.99 
4  8.00  0.00 9.00  0.00 10.00  0.00 11.00  0.00 162.49 
4  8.00  0.00 9.00  0.00 11.00  0.00 12.00  0.00 86.94 
4  8.00  0.00 9.00  0.00 12.00  0.00 13.00  0.00 46.19 
4  8.00  0.00 9.00  0.00 13.00  0.00 14.00  0.00 22.84 
4  8.00  0.00 9.00  0.00 14.00  0.00 15.00  0.00 17.15 
4  8.00  0.00 9.00  0.00 15.00  0.00 16.00  0.00 22.45 
4  8.00  0.00 9.00  0.00 16.00  0.00 17.00  0.00 18.28 
4  8.00  0.00 9.00  0.00 17.00  0.00 18.00  0.00 18.46 
4  8.00  0.00 9.00  0.00 18.00  0.00 19.00  0.00 21.11 
4  9.00  0.00 10.00  0.00 11.00  0.00 12.00  0.00 160.49 
4  9.00  0.00 10.00  0.00 12.00  0.00 13.00  0.00 95.39 
4  9.00  0.00 10.00  0.00 13.00  0.00 14.00  0.00 42.42 
4  9.00  0.00 10.00  0.00 14.00  0.00 15.00  0.00 27.94 
4  9.00  0.00 10.00  0.00 15.00  0.00 16.00  0.00 23.13 
4  9.00  0.00 10.00  0.00 16.00  0.00 17.00  0.00 25.56 
4  9.00  0.00 10.00  0.00 17.00  0.00 18.00  0.00 18.17 
