mcline4.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 129.89 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 91.03 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 56.46 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 39.71 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 24.68 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 20.88 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 22.18 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 14.25 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 29.50 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 112.07 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 73.54 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 44.26 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 30.87 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 21.30 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 16.41 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 13.95 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 7.57 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 18.43 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 112.07 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 78.13 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 43.95 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 26.93 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 19.84 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 18.90 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 12.64 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 22.02 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 25.88 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 114.22 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 71.10 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 37.72 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 22.96 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 16.35 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 13.51 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 17.09 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 9.87 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 19.27 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 118.41 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 71.50 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 34.15 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 19.66 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 17.10 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 12.03 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 14.19 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 20.87 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 22.09 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 107.90 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 56.25 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 26.93 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 19.80 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 14.11 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 14.82 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 17.18 
