mcline4.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 148.19 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 104.19 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 59.43 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 34.11 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 27.07 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 24.11 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 18.51 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 11.76 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 14.76 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 133.05 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 84.47 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 49.14 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 32.09 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 20.36 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 19.78 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 13.56 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 20.77 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 24.47 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 133.04 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 82.78 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 48.56 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 29.43 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 21.56 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 17.94 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 22.86 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 35.96 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 27.79 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 138.90 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 83.59 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 46.66 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 32.23 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 11.87 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 18.80 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 28.96 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 19.59 
