mcline1.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
801
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 127.61 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 80.43 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 65.08 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 54.55 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 44.68 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 52.24 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 49.44 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 82.64 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 71.61 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 124.98 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 85.56 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 61.26 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 48.93 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 51.50 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 48.38 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 76.44 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 67.89 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 65.08 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 124.32 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 79.10 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 51.45 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 53.11 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 53.56 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 59.13 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 69.11 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 60.98 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 67.52 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 120.42 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 65.29 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 56.62 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 49.52 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 50.62 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 51.20 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 53.31 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 64.99 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 55.65 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 114.40 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 85.34 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 59.09 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 54.77 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 50.52 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 56.26 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 55.89 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 57.39 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 62.68 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 146.26 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 85.31 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 64.59 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 52.28 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 52.02 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 51.67 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 51.46 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 60.59 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 78.52 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 123.30 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 82.66 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 52.95 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 47.18 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 46.29 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 51.50 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 51.83 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 53.24 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 50.93 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 138.60 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 80.19 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 52.56 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 48.89 
