mcline1.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
801
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 125.70 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 69.49 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 55.96 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 47.46 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 37.84 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 49.54 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 58.80 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 63.16 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 538.09 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 125.95 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 71.25 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 52.95 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 41.20 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 48.19 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 46.98 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 63.46 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 513.36 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 566.37 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 112.74 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 84.34 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 44.99 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 50.61 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 54.98 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 58.48 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 49.10 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 70.06 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 37.83 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 104.66 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 54.47 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 50.63 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 46.08 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 54.68 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 51.88 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 57.99 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 46.30 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 17.78 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 91.96 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 95.93 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 51.88 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 48.87 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 44.34 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 50.58 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 52.07 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 64.48 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 41.94 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 123.27 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 68.45 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 55.07 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 46.92 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 50.16 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 51.75 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 51.92 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 34.61 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 70.89 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 110.01 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 81.78 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 44.95 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 40.64 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 39.31 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 32.91 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 42.32 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 56.50 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 42.77 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 127.69 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 61.85 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 43.64 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 43.15 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 47.58 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 42.07 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 57.30 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 62.12 
4  7.00  0.00 8.00  0.00 17.00  0.00 18.00  0.00 64.39 
4  8.00  0.00 9.00  0.00 10.00  0.00 11.00  0.00 104.32 
4  8.00  0.00 9.00  0.00 11.00  0.00 12.00  0.00 58.96 
4  8.00  0.00 9.00  0.00 12.00  0.00 13.00  0.00 42.05 
4  8.00  0.00 9.00  0.00 13.00  0.00 14.00  0.00 45.98 
4  8.00  0.00 9.00  0.00 14.00  0.00 15.00  0.00 41.43 
4  8.00  0.00 9.00  0.00 15.00  0.00 16.00  0.00 49.07 
4  8.00  0.00 9.00  0.00 16.00  0.00 17.00  0.00 48.66 
4  8.00  0.00 9.00  0.00 17.00  0.00 18.00  0.00 41.68 
4  8.00  0.00 9.00  0.00 18.00  0.00 19.00  0.00 35.56 
4  9.00  0.00 10.00  0.00 11.00  0.00 12.00  0.00 97.20 
4  9.00  0.00 10.00  0.00 12.00  0.00 13.00  0.00 53.60 
4  9.00  0.00 10.00  0.00 13.00  0.00 14.00  0.00 50.64 
4  9.00  0.00 10.00  0.00 14.00  0.00 15.00  0.00 49.87 
4  9.00  0.00 10.00  0.00 15.00  0.00 16.00  0.00 48.02 
4  9.00  0.00 10.00  0.00 16.00  0.00 17.00  0.00 45.39 
4  9.00  0.00 10.00  0.00 17.00  0.00 18.00  0.00 51.30 
4  9.00  0.00 10.00  0.00 18.00  0.00 19.00  0.00 52.36 
4  9.00  0.00 10.00  0.00 19.00  0.00 20.00  0.00 45.60 
4  10.00  0.00 11.00  0.00 12.00  0.00 13.00  0.00 76.53 
4  10.00  0.00 11.00  0.00 13.00  0.00 14.00  0.00 51.68 
4  10.00  0.00 11.00  0.00 14.00  0.00 15.00  0.00 46.21 
4  10.00  0.00 11.00  0.00 15.00  0.00 16.00  0.00 48.08 
4  10.00  0.00 11.00  0.00 16.00  0.00 17.00  0.00 48.61 
