mcline1.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
801
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 118.54 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 68.27 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 56.67 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 50.00 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 38.59 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 51.12 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 48.84 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 45.78 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 59.95 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 112.82 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 71.14 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 55.29 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 44.75 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 48.17 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 46.93 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 60.09 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 49.07 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 79.17 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 106.29 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 66.88 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 45.73 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 49.78 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 47.32 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 50.52 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 58.53 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 54.10 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 78.78 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 106.30 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 55.92 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 49.84 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 45.61 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 49.57 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 51.61 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 57.75 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 60.69 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 69.71 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 122.31 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 73.17 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 49.79 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 49.39 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 48.22 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 50.01 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 43.67 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 43.46 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 53.00 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 159.60 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 75.50 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 57.75 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 46.37 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 49.62 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 50.06 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 56.01 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 65.52 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 51.97 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 113.18 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 67.51 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 46.67 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 42.34 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 37.91 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 2556.47 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 942.48 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 72208.31 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 5383.00 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 2874.56 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 8.77 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 0.00 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 8383.09 
