mcline6.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 143.42 
4  12.00  0.00 13.00  0.00 22.00  0.00 23.00  0.00 39.90 
4  13.00  0.00 14.00  0.00 15.00  0.00 16.00  0.00 108.50 
4  13.00  0.00 14.00  0.00 16.00  0.00 17.00  0.00 56.12 
4  13.00  0.00 14.00  0.00 17.00  0.00 18.00  0.00 51.53 
4  13.00  0.00 14.00  0.00 18.00  0.00 19.00  0.00 45.64 
4  13.00  0.00 14.00  0.00 19.00  0.00 20.00  0.00 38.27 
4  13.00  0.00 14.00  0.00 20.00  0.00 21.00  0.00 31.03 
4  13.00  0.00 14.00  0.00 21.00  0.00 22.00  0.00 26.13 
4  13.00  0.00 14.00  0.00 22.00  0.00 23.00  0.00 32.45 
4  14.00  0.00 15.00  0.00 16.00  0.00 17.00  0.00 76.14 
4  14.00  0.00 15.00  0.00 17.00  0.00 18.00  0.00 56.04 
4  14.00  0.00 15.00  0.00 18.00  0.00 19.00  0.00 50.23 
4  14.00  0.00 15.00  0.00 19.00  0.00 20.00  0.00 42.96 
4  14.00  0.00 15.00  0.00 20.00  0.00 21.00  0.00 40.12 
4  14.00  0.00 15.00  0.00 21.00  0.00 22.00  0.00 36.73 
4  14.00  0.00 15.00  0.00 22.00  0.00 23.00  0.00 37.94 
4  15.00  0.00 16.00  0.00 17.00  0.00 18.00  0.00 99.25 
4  15.00  0.00 16.00  0.00 18.00  0.00 19.00  0.00 57.73 
4  15.00  0.00 16.00  0.00 19.00  0.00 20.00  0.00 46.27 
4  15.00  0.00 16.00  0.00 20.00  0.00 21.00  0.00 35.20 
4  15.00  0.00 16.00  0.00 21.00  0.00 22.00  0.00 41.04 
4  15.00  0.00 16.00  0.00 22.00  0.00 23.00  0.00 35.04 
4  16.00  0.00 17.00  0.00 18.00  0.00 19.00  0.00 87.94 
4  16.00  0.00 17.00  0.00 19.00  0.00 20.00  0.00 49.00 
4  16.00  0.00 17.00  0.00 20.00  0.00 21.00  0.00 30.15 
4  16.00  0.00 17.00  0.00 21.00  0.00 22.00  0.00 28.43 
4  16.00  0.00 17.00  0.00 22.00  0.00 23.00  0.00 21.36 
4  17.00  0.00 18.00  0.00 19.00  0.00 20.00  0.00 108.81 
4  17.00  0.00 18.00  0.00 20.00  0.00 21.00  0.00 43.07 
4  17.00  0.00 18.00  0.00 21.00  0.00 22.00  0.00 28.25 
4  17.00  0.00 18.00  0.00 22.00  0.00 23.00  0.00 24.58 
4  18.00  0.00 19.00  0.00 20.00  0.00 21.00  0.00 86.63 
4  18.00  0.00 19.00  0.00 21.00  0.00 22.00  0.00 40.04 
4  18.00  0.00 19.00  0.00 22.00  0.00 23.00  0.00 24.94 
4  19.00  0.00 20.00  0.00 21.00  0.00 22.00  0.00 93.65 
4  19.00  0.00 20.00  0.00 22.00  0.00 23.00  0.00 44.11 
4  20.00  0.00 21.00  0.00 22.00  0.00 23.00  0.00 87.03 
0
0
0
0
