mcline6.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 116.30 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 84.65 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 69.09 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 68.99 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 61.12 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 57.25 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 68.12 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 46.15 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 47.42 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 133.77 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 95.01 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 77.38 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 63.81 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 54.34 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 61.19 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 54.06 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 56.94 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 69.92 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 144.89 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 98.88 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 75.15 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 58.47 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 61.94 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 47.76 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 52.78 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 57.10 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 65.79 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 145.81 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 95.31 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 69.42 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 61.49 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 43.32 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 45.86 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 51.46 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 74.19 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 57.01 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 132.48 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 91.24 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 73.63 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 46.19 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 46.71 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 48.10 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 53.20 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 55.73 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 76.41 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 151.65 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 106.08 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 59.11 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 49.09 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 52.21 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 61.42 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 51.50 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 85.13 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 109.96 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 164.53 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 68.94 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 49.81 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 42.66 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 53.35 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 47.06 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 51.30 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 84.85 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 77.97 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 122.54 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 66.39 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 49.31 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 46.56 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 36.16 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 44.71 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 54.26 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 50.00 
4  7.00  0.00 8.00  0.00 17.00  0.00 18.00  0.00 34.80 
4  8.00  0.00 9.00  0.00 10.00  0.00 11.00  0.00 138.39 
4  8.00  0.00 9.00  0.00 11.00  0.00 12.00  0.00 74.40 
4  8.00  0.00 9.00  0.00 12.00  0.00 13.00  0.00 58.22 
4  8.00  0.00 9.00  0.00 13.00  0.00 14.00  0.00 48.01 
4  8.00  0.00 9.00  0.00 14.00  0.00 15.00  0.00 64.23 
4  8.00  0.00 9.00  0.00 15.00  0.00 16.00  0.00 86.94 
4  8.00  0.00 9.00  0.00 16.00  0.00 17.00  0.00 99.78 
4  8.00  0.00 9.00  0.00 17.00  0.00 18.00  0.00 85.28 
4  8.00  0.00 9.00  0.00 18.00  0.00 19.00  0.00 56.23 
4  9.00  0.00 10.00  0.00 11.00  0.00 12.00  0.00 218.52 
4  9.00  0.00 10.00  0.00 12.00  0.00 13.00  0.00 87.24 
4  9.00  0.00 10.00  0.00 13.00  0.00 14.00  0.00 48.52 
4  9.00  0.00 10.00  0.00 14.00  0.00 15.00  0.00 46.85 
4  9.00  0.00 10.00  0.00 15.00  0.00 16.00  0.00 55.16 
4  9.00  0.00 10.00  0.00 16.00  0.00 17.00  0.00 19.19 
4  9.00  0.00 10.00  0.00 17.00  0.00 18.00  0.00 40.80 
4  9.00  0.00 10.00  0.00 18.00  0.00 19.00  0.00 69.58 
