mcline6.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
153
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 151.84 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 108.02 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 81.16 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 72.45 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 65.06 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 61.84 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 61.54 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 51.07 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 55.29 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 156.27 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 110.28 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 82.89 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 64.19 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 58.14 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 54.61 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 47.44 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 56.96 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 61.85 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 165.82 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 115.92 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 80.94 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 63.21 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 59.52 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 53.54 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 46.12 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 58.49 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 71.98 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 168.10 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 114.21 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 79.75 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 63.13 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 42.26 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 40.04 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 51.94 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 52.86 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 41.56 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 158.94 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 114.97 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 82.30 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 53.62 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 41.04 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 44.75 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 46.06 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 65.20 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 71.02 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 185.50 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 127.18 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 72.31 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 51.05 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 50.16 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 53.94 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 48.43 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 71.97 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 86.00 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 180.49 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 97.37 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 58.60 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 50.58 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 55.33 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 46.34 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 67.48 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 88.57 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 71.06 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 152.75 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 84.41 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 58.96 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 52.79 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 44.51 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 53.29 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 63.93 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 51.04 
4  7.00  0.00 8.00  0.00 17.00  0.00 18.00  0.00 93.74 
4  8.00  0.00 9.00  0.00 10.00  0.00 11.00  0.00 149.39 
4  8.00  0.00 9.00  0.00 11.00  0.00 12.00  0.00 89.09 
4  8.00  0.00 9.00  0.00 12.00  0.00 13.00  0.00 64.94 
4  8.00  0.00 9.00  0.00 13.00  0.00 14.00  0.00 48.39 
4  8.00  0.00 9.00  0.00 14.00  0.00 15.00  0.00 52.00 
4  8.00  0.00 9.00  0.00 15.00  0.00 16.00  0.00 70.32 
4  8.00  0.00 9.00  0.00 16.00  0.00 17.00  0.00 58.42 
4  8.00  0.00 9.00  0.00 17.00  0.00 18.00  0.00 70.81 
