mcline1.bin
         1.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
801
 2
0
4  0.00  0.00 1.00  0.00 2.00  0.00 3.00  0.00 134.02 
4  0.00  0.00 1.00  0.00 3.00  0.00 4.00  0.00 81.67 
4  0.00  0.00 1.00  0.00 4.00  0.00 5.00  0.00 66.43 
4  0.00  0.00 1.00  0.00 5.00  0.00 6.00  0.00 55.62 
4  0.00  0.00 1.00  0.00 6.00  0.00 7.00  0.00 49.10 
4  0.00  0.00 1.00  0.00 7.00  0.00 8.00  0.00 54.86 
4  0.00  0.00 1.00  0.00 8.00  0.00 9.00  0.00 53.88 
4  0.00  0.00 1.00  0.00 9.00  0.00 10.00  0.00 62.76 
4  0.00  0.00 1.00  0.00 10.00  0.00 11.00  0.00 70.61 
4  1.00  0.00 2.00  0.00 3.00  0.00 4.00  0.00 129.51 
4  1.00  0.00 2.00  0.00 4.00  0.00 5.00  0.00 85.85 
4  1.00  0.00 2.00  0.00 5.00  0.00 6.00  0.00 63.06 
4  1.00  0.00 2.00  0.00 6.00  0.00 7.00  0.00 48.70 
4  1.00  0.00 2.00  0.00 7.00  0.00 8.00  0.00 53.32 
4  1.00  0.00 2.00  0.00 8.00  0.00 9.00  0.00 51.77 
4  1.00  0.00 2.00  0.00 9.00  0.00 10.00  0.00 62.25 
4  1.00  0.00 2.00  0.00 10.00  0.00 11.00  0.00 77.51 
4  1.00  0.00 2.00  0.00 11.00  0.00 12.00  0.00 82.17 
4  2.00  0.00 3.00  0.00 4.00  0.00 5.00  0.00 122.91 
4  2.00  0.00 3.00  0.00 5.00  0.00 6.00  0.00 79.05 
4  2.00  0.00 3.00  0.00 6.00  0.00 7.00  0.00 51.23 
4  2.00  0.00 3.00  0.00 7.00  0.00 8.00  0.00 53.51 
4  2.00  0.00 3.00  0.00 8.00  0.00 9.00  0.00 35.67 
4  2.00  0.00 3.00  0.00 9.00  0.00 10.00  0.00 71.95 
4  2.00  0.00 3.00  0.00 10.00  0.00 11.00  0.00 58.75 
4  2.00  0.00 3.00  0.00 11.00  0.00 12.00  0.00 67.07 
4  2.00  0.00 3.00  0.00 12.00  0.00 13.00  0.00 60.36 
4  3.00  0.00 4.00  0.00 5.00  0.00 6.00  0.00 122.68 
4  3.00  0.00 4.00  0.00 6.00  0.00 7.00  0.00 65.04 
4  3.00  0.00 4.00  0.00 7.00  0.00 8.00  0.00 57.36 
4  3.00  0.00 4.00  0.00 8.00  0.00 9.00  0.00 48.88 
4  3.00  0.00 4.00  0.00 9.00  0.00 10.00  0.00 53.84 
4  3.00  0.00 4.00  0.00 10.00  0.00 11.00  0.00 47.21 
4  3.00  0.00 4.00  0.00 11.00  0.00 12.00  0.00 30.71 
4  3.00  0.00 4.00  0.00 12.00  0.00 13.00  0.00 61.97 
4  3.00  0.00 4.00  0.00 13.00  0.00 14.00  0.00 65.66 
4  4.00  0.00 5.00  0.00 6.00  0.00 7.00  0.00 132.59 
4  4.00  0.00 5.00  0.00 7.00  0.00 8.00  0.00 86.40 
4  4.00  0.00 5.00  0.00 8.00  0.00 9.00  0.00 57.59 
4  4.00  0.00 5.00  0.00 9.00  0.00 10.00  0.00 55.27 
4  4.00  0.00 5.00  0.00 10.00  0.00 11.00  0.00 51.41 
4  4.00  0.00 5.00  0.00 11.00  0.00 12.00  0.00 57.27 
4  4.00  0.00 5.00  0.00 12.00  0.00 13.00  0.00 54.75 
4  4.00  0.00 5.00  0.00 13.00  0.00 14.00  0.00 59.92 
4  4.00  0.00 5.00  0.00 14.00  0.00 15.00  0.00 71.70 
4  5.00  0.00 6.00  0.00 7.00  0.00 8.00  0.00 173.23 
4  5.00  0.00 6.00  0.00 8.00  0.00 9.00  0.00 87.77 
4  5.00  0.00 6.00  0.00 9.00  0.00 10.00  0.00 65.13 
4  5.00  0.00 6.00  0.00 10.00  0.00 11.00  0.00 57.98 
4  5.00  0.00 6.00  0.00 11.00  0.00 12.00  0.00 55.12 
4  5.00  0.00 6.00  0.00 12.00  0.00 13.00  0.00 56.17 
4  5.00  0.00 6.00  0.00 13.00  0.00 14.00  0.00 59.58 
4  5.00  0.00 6.00  0.00 14.00  0.00 15.00  0.00 69.27 
4  5.00  0.00 6.00  0.00 15.00  0.00 16.00  0.00 63.26 
4  6.00  0.00 7.00  0.00 8.00  0.00 9.00  0.00 128.25 
4  6.00  0.00 7.00  0.00 9.00  0.00 10.00  0.00 81.92 
4  6.00  0.00 7.00  0.00 10.00  0.00 11.00  0.00 54.92 
4  6.00  0.00 7.00  0.00 11.00  0.00 12.00  0.00 45.12 
4  6.00  0.00 7.00  0.00 12.00  0.00 13.00  0.00 45.06 
4  6.00  0.00 7.00  0.00 13.00  0.00 14.00  0.00 51.14 
4  6.00  0.00 7.00  0.00 14.00  0.00 15.00  0.00 49.27 
4  6.00  0.00 7.00  0.00 15.00  0.00 16.00  0.00 46.49 
4  6.00  0.00 7.00  0.00 16.00  0.00 17.00  0.00 55.27 
4  7.00  0.00 8.00  0.00 9.00  0.00 10.00  0.00 142.05 
4  7.00  0.00 8.00  0.00 10.00  0.00 11.00  0.00 81.35 
4  7.00  0.00 8.00  0.00 11.00  0.00 12.00  0.00 53.98 
4  7.00  0.00 8.00  0.00 12.00  0.00 13.00  0.00 48.39 
4  7.00  0.00 8.00  0.00 13.00  0.00 14.00  0.00 51.16 
4  7.00  0.00 8.00  0.00 14.00  0.00 15.00  0.00 51.51 
4  7.00  0.00 8.00  0.00 15.00  0.00 16.00  0.00 52.94 
4  7.00  0.00 8.00  0.00 16.00  0.00 17.00  0.00 58.30 
4  7.00  0.00 8.00  0.00 17.00  0.00 18.00  0.00 63.93 
4  8.00  0.00 9.00  0.00 10.00  0.00 11.00  0.00 123.27 
4  8.00  0.00 9.00  0.00 11.00  0.00 12.00  0.00 67.28 
4  8.00  0.00 9.00  0.00 12.00  0.00 13.00  0.00 50.07 
4  8.00  0.00 9.00  0.00 13.00  0.00 14.00  0.00 48.58 
4  8.00  0.00 9.00  0.00 14.00  0.00 15.00  0.00 49.95 
4  8.00  0.00 9.00  0.00 15.00  0.00 16.00  0.00 51.70 
4  8.00  0.00 9.00  0.00 16.00  0.00 17.00  0.00 56.33 
4  8.00  0.00 9.00  0.00 17.00  0.00 18.00  0.00 60.53 
4  8.00  0.00 9.00  0.00 18.00  0.00 19.00  0.00 56.70 
4  9.00  0.00 10.00  0.00 11.00  0.00 12.00  0.00 112.35 
4  9.00  0.00 10.00  0.00 12.00  0.00 13.00  0.00 64.55 
4  9.00  0.00 10.00  0.00 13.00  0.00 14.00  0.00 55.36 
4  9.00  0.00 10.00  0.00 14.00  0.00 15.00  0.00 53.99 
4  9.00  0.00 10.00  0.00 15.00  0.00 16.00  0.00 55.44 
4  9.00  0.00 10.00  0.00 16.00  0.00 17.00  0.00 58.67 
4  9.00  0.00 10.00  0.00 17.00  0.00 18.00  0.00 58.66 
4  9.00  0.00 10.00  0.00 18.00  0.00 19.00  0.00 62.79 
4  9.00  0.00 10.00  0.00 19.00  0.00 20.00  0.00 59.89 
4  10.00  0.00 11.00  0.00 12.00  0.00 13.00  0.00 88.91 
4  10.00  0.00 11.00  0.00 13.00  0.00 14.00  0.00 60.79 
4  10.00  0.00 11.00  0.00 14.00  0.00 15.00  0.00 52.82 
4  10.00  0.00 11.00  0.00 15.00  0.00 16.00  0.00 53.60 
4  10.00  0.00 11.00  0.00 16.00  0.00 17.00  0.00 61.38 
4  10.00  0.00 11.00  0.00 17.00  0.00 18.00  0.00 57.03 
4  10.00  0.00 11.00  0.00 18.00  0.00 19.00  0.00 67.44 
4  10.00  0.00 11.00  0.00 19.00  0.00 20.00  0.00 61.88 
4  10.00  0.00 11.00  0.00 20.00  0.00 21.00  0.00 54.12 
4  11.00  0.00 12.00  0.00 13.00  0.00 14.00  0.00 81.95 
4  11.00  0.00 12.00  0.00 14.00  0.00 15.00  0.00 57.16 
4  11.00  0.00 12.00  0.00 15.00  0.00 16.00  0.00 52.19 
4  11.00  0.00 12.00  0.00 16.00  0.00 17.00  0.00 53.74 
4  11.00  0.00 12.00  0.00 17.00  0.00 18.00  0.00 56.68 
4  11.00  0.00 12.00  0.00 18.00  0.00 19.00  0.00 61.79 
4  11.00  0.00 12.00  0.00 19.00  0.00 20.00  0.00 59.14 
4  11.00  0.00 12.00  0.00 20.00  0.00 21.00  0.00 53.24 
4  11.00  0.00 12.00  0.00 21.00  0.00 22.00  0.00 50.01 
4  12.00  0.00 13.00  0.00 14.00  0.00 15.00  0.00 77.63 
4  12.00  0.00 13.00  0.00 15.00  0.00 16.00  0.00 56.37 
4  12.00  0.00 13.00  0.00 16.00  0.00 17.00  0.00 52.28 
4  12.00  0.00 13.00  0.00 17.00  0.00 18.00  0.00 54.12 
4  12.00  0.00 13.00  0.00 18.00  0.00 19.00  0.00 57.35 
4  12.00  0.00 13.00  0.00 19.00  0.00 20.00  0.00 59.04 
4  12.00  0.00 13.00  0.00 20.00  0.00 21.00  0.00 59.36 
4  12.00  0.00 13.00  0.00 21.00  0.00 22.00  0.00 59.85 
4  12.00  0.00 13.00  0.00 22.00  0.00 23.00  0.00 58.98 
4  13.00  0.00 14.00  0.00 15.00  0.00 16.00  0.00 82.43 
4  13.00  0.00 14.00  0.00 16.00  0.00 17.00  0.00 58.33 
4  13.00  0.00 14.00  0.00 17.00  0.00 18.00  0.00 52.60 
4  13.00  0.00 14.00  0.00 18.00  0.00 19.00  0.00 52.48 
4  13.00  0.00 14.00  0.00 19.00  0.00 20.00  0.00 54.58 
4  13.00  0.00 14.00  0.00 20.00  0.00 21.00  0.00 49.12 
4  13.00  0.00 14.00  0.00 21.00  0.00 22.00  0.00 53.04 
4  13.00  0.00 14.00  0.00 22.00  0.00 23.00  0.00 55.61 
4  14.00  0.00 15.00  0.00 16.00  0.00 17.00  0.00 87.41 
4  14.00  0.00 15.00  0.00 17.00  0.00 18.00  0.00 56.27 
4  14.00  0.00 15.00  0.00 18.00  0.00 19.00  0.00 53.49 
4  14.00  0.00 15.00  0.00 19.00  0.00 20.00  0.00 52.65 
4  14.00  0.00 15.00  0.00 20.00  0.00 21.00  0.00 47.42 
4  14.00  0.00 15.00  0.00 21.00  0.00 22.00  0.00 45.24 
4  14.00  0.00 15.00  0.00 22.00  0.00 23.00  0.00 53.07 
4  15.00  0.00 16.00  0.00 17.00  0.00 18.00  0.00 82.01 
4  15.00  0.00 16.00  0.00 18.00  0.00 19.00  0.00 58.41 
4  15.00  0.00 16.00  0.00 19.00  0.00 20.00  0.00 32.79 
4  15.00  0.00 16.00  0.00 20.00  0.00 21.00  0.00 94350.61 
4  15.00  0.00 16.00  0.00 21.00  0.00 22.00  0.00 1148.64 
4  15.00  0.00 16.00  0.00 22.00  0.00 23.00  0.00 3192.79 
4  16.00  0.00 17.00  0.00 18.00  0.00 19.00  0.00 367.24 
4  16.00  0.00 17.00  0.00 19.00  0.00 20.00  0.00 1130.97 
4  16.00  0.00 17.00  0.00 20.00  0.00 21.00  0.00 1969.67 
4  16.00  0.00 17.00  0.00 21.00  0.00 22.00  0.00 3711.01 
4  16.00  0.00 17.00  0.00 22.00  0.00 23.00  0.00 19792.04 
4  17.00  0.00 18.00  0.00 19.00  0.00 20.00  0.00 187.46 
4  17.00  0.00 18.00  0.00 20.00  0.00 21.00  0.00 1328.89 
4  17.00  0.00 18.00  0.00 21.00  0.00 22.00  0.00 872.66 
4  17.00  0.00 18.00  0.00 22.00  0.00 23.00  0.00 316.31 
4  18.00  0.00 19.00  0.00 20.00  0.00 21.00  0.00 198.97 
4  18.00  0.00 19.00  0.00 21.00  0.00 22.00  0.00 599.32 
4  18.00  0.00 19.00  0.00 22.00  0.00 23.00  0.00 98.74 
4  19.00  0.00 20.00  0.00 21.00  0.00 22.00  0.00 24.74 
4  19.00  0.00 20.00  0.00 22.00  0.00 23.00  0.00 948.76 
4  20.00  0.00 21.00  0.00 22.00  0.00 23.00  0.00 14.50 
4  13.00  0.00 14.00  0.00 23.00  0.00 24.00  0.00 2312964.75 
4  14.00  0.00 15.00  0.00 23.00  0.00 24.00  0.00 21942.24 
4  14.00  0.00 15.00  0.00 24.00  0.00 25.00  0.00 693.72 
4  15.00  0.00 16.00  0.00 23.00  0.00 24.00  0.00 420909.88 
4  15.00  0.00 16.00  0.00 24.00  0.00 25.00  0.00 3096.71 
4  15.00  0.00 16.00  0.00 25.00  0.00 26.00  0.00 12677.35 
4  16.00  0.00 17.00  0.00 23.00  0.00 24.00  0.00 3663.01 
4  16.00  0.00 17.00  0.00 24.00  0.00 25.00  0.00 3694.51 
4  16.00  0.00 17.00  0.00 25.00  0.00 26.00  0.00 40262.66 
4  16.00  0.00 17.00  0.00 26.00  0.00 27.00  0.00 9876.91 
4  17.00  0.00 18.00  0.00 23.00  0.00 24.00  0.00 8548.17 
4  17.00  0.00 18.00  0.00 24.00  0.00 25.00  0.00 4288.28 
4  17.00  0.00 18.00  0.00 25.00  0.00 26.00  0.00 7026.16 
4  17.00  0.00 18.00  0.00 26.00  0.00 27.00  0.00 1952.28 
